"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 13, Chicago, Illinois",13-RC-229690,"First Transit, Inc",Closed,10/22/2018,10/30/2018,"Withdrawal Non-adjusted","Glen Ellyn",IL,4,"Petitioner, Legal Representative, Brown Jayna, Teamsters Local Union No. 727, 1300 Higgins Rd  Ste 111, Park Ridge, IL, 60068-5764, (847)696-7500
Employer, Legal Representative, McDonnell Ursula, 13200 Crossroads Parkway, Suite 450,, City of Industry, CA, 91746-3480, (513)252-9658
Employer, Employer, First Transit, Inc., Glen Ellyn, IL, 60137, (630)299-5007
Petitioner, Union, Teamsters Local 727, Park Ridge, IL, 60068-5764, (847)696-7500
",,"Included:  All full-time, regular part-time and trainee dispatchers.  Excluded:  All office clerical employees, guards, professional employees, and supervisors as defined in the Act.",
R,"Region 22, Newark, New Jersey",22-RC-229675,"Precision HR New Jersey, Inc.",Closed,10/22/2018,11/20/2018,"Certific. of Representative",WOODBRIDGE,NJ,134,"Employer, Legal Representative, Christian Gregory, Paisner Litvin Hauser, 851 Duportail Road, 2nd Floor, Chesterbrook, PA, 19087, (484)436-2121
Employer, Employer, Precision HR New Jersey, Inc., Ewing, NJ, 08628, (732)791-2984
Petitioner, Union, International Union of Operating Engineers Local 68, 68A, 68B, 68C AFL-CIO, West Caldwell, NJ, 07006, (973)244-5800
Employer, Legal Representative
","International Union of Operating Engineers Local 68, 68A, 68B, 68C AFL-CIO","Included:
All paraprofessionals employed by Delta-T Group located at 1460 US Route 9 North, Suite 300, Woodbridge, NJ 07095 who are working in the South Orange/ Maplewood School District.

Excluded:
All other employees of the employer including confidential employees, Security guards, Supervisors, and Managers as defined in the act.",149
R,"Region 10, Atlanta, Georgia",10-RC-229692,"StressCrete, Inc.",Closed,10/22/2018,11/26/2018,"Certification of Results",Northport,AL,39,"Employer, Legal Representative, Henderson Bruce, Phelps, Jenkins, Gibson & Fowler, L.L.P., 1201 Greensboro Ave, P.O. Box 020848, Tuscaloosa, AL, 35402-0848, (205)345-5100
Petitioner, Union, Retail, Wholesale and Department Store Union, Mid-South Council, Birmingham, AL, 35205, (205)482-7237
Employer, Employer, StressCrete, Inc., Northport, AL, 35476, (205)339-0711
",,"Included:  Full-time and part-time Caging, Pouring, Finishing, Setup, Crane operator, Yard man, Hookup, Welding.  Excluded:  Office, Clerical and Management.",59
R,"Region 06, Pittsburgh, Pennsylvania",06-RD-229543,"Comcast Cable Communications Management, LLC",Closed,10/19/2018,11/19/2018,"Certification of Results",Pittsburgh,PA,6,"Employer, Legal Representative, D'Angelo Fred, Ballard Spahr LLP, 101 W Elm, Suite 400, Conshohoken, PA, 19428, (215)665-3735
Employer, Additional Service, Harper Michael, 15 Summit Park Drive, Pittsburgh, PA, 15275, (412)747-6104
Involved Party, Legal Representative, Lassen Nancy, Willig, Williams & Davidson, 1845 Walnut Street, 24th Floor, Philadelphia, PA, 19103, (215)656-3638
Employer, Legal Representative, Leaf Rebecca, Ballard, Spahr, LLP, 101 W Elm, Suite 400, Conshohoken, PA, 19428, (215)864-8575
Employer, Employer, Comcast Xfinity Store USC, Pittsburgh, PA, 15241
Involved Party, Union, Communications Workers of America, AFL-CIO, Bridgeville, PA, 15017
Petitioner, Individual
",,"Included:
Sales, Equipment exchange and billing.",6
R,"Region 21, Los Angeles, California",21-RC-229544,"PumpMan, LLC",Closed,10/19/2018,11/08/2018,"Withdrawal Non-adjusted","Baldwin Park",CA,17,"Petitioner, Legal Representative, Shanley Daniel, UNITED BROTHERHOODS OF CARPENTERS & JOINERS OF AMERICA, 533 S. Fremont Ave., 9th Floor, Los Angeles, CA, 90071-1712, (213)488-4100
Employer, Legal Representative, Ball Michael, Vorys Sater Seymour & Pease  LLP, 52 E Gay St, P.O. Box 1008, Columbus, OH, 43215-3161, (614)464-5625
Employer, Employer, PumpMan, LLC, BALDWIN PARK, CA, 91706
Petitioner, Union, SOUTHWEST REGIONAL COUNCIL OF CARPENTERS, MILLWRIGHT LOCAL 1607, UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA, WHITTIER, CA, 90601
",,"Included:
Service Technicians, Technicians, & Helpers

Excluded:
Office, Clerical, Management",
R,"Region 02, New York, New York",02-RC-229616,"New York Presbyterian-Hudson Valley Hospital",Closed,10/19/2018,12/21/2018,"Certific. of Representative","Cortlandt Manor",NY,260,"Employer, Legal Representative, Frank James, SCCQ Downtown, LLC, as successor to Club Quarters Hotel Wall Street, 250 Park Avenue, New York, NY, 10177, (212)351-4500
Petitioner, Legal Representative, LaManque Wendy, Cohen Weiss and Simon  LLP, 900 3rd Avenue, Floor 21, New York, NY, 10022-4869, (212)356-0211
Employer, Employer, New York Presbyterian Hudson Valley Hospital, Cortlandt Manor, NY, 10567, (914)734-3240
Petitioner, Union,  New York State Nurses Association, New York, NY, 10001, (212)785-0157
","New York State Nurses Association","Included:  All full time, regular part time and perdiem Registered Nurses performing direct patient care duties.

Excluded:  All other employees, including Nurse Educators, Nurse Practitioners, Employee Health Care Practitioners, Quality Assurance, Case Managers, Lactation Consultants, Operating Room Coordinators, Infection Control, Clinical Nurse Managers, Assistant Clinical Nurse Managers, supervisors, security guards, and all other managerial/confidential employees defined by the Act.",268
R,"Region 05, Baltimore, Maryland",05-RC-229541,"VOR Technology",Closed,10/19/2018,10/31/2018,"Withdrawal Non-adjusted","Aberdeen Proving Ground",MD,16,"Petitioner, Additional Service, Scotto Nicholas, International Association of Machinists and Aerospace Workers, District Lodge 1, AFL-CIO, 26 Court Street, Suite 1710, Brooklyn, NY, 11242, (929)226-1724
Employer, Employer, VOR Technology, Hanover, MD, 21076, (443)864-5006
Petitioner, Union, International Association of Machinists and Aerospace Workers, District Lodge 4, AFL-CIO, Hanover, MD, 21076-1704
",,"Included:  All security technicians I, II, and III; Excluded:  Office clerical employees, professional employees, guards and supervisors as defined in the Act.",
R,"Region 28, Phoenix, Arizona",28-RC-229564,"Lockheed Martin Corporation d/b/a Lockheed Martin Rotary and Mission Systems",Closed,10/19/2018,11/26/2018,"Certific. of Representative","Luke Air Force Base",AZ,17,"Petitioner, Legal Representative, Hardwick Jason, International Association of Machinists and Aerospace Workers, Local Lodge SC711, 620 Coolidge Road, Suite 130,, Folsom, CA, 95630-3182, (916)985-8101
Employer, Legal Representative, Feldman Scott, Lockheed Martin Rotary Mission Systems (RMS), 6801 Rockledge Dr., Bethesda, MD, 20817, (301)897-6211
Petitioner, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, Local Lodge 519, Prescott Valley, AZ, 86314-3545, (520)209-1863
Employer, Employer, Lockheed Martin Corporation d/b/a Lockheed Martin Rotary and Mission Systems, Luke Air Force Base, AZ, 85309, (623)856-2132
","International Association of Machinists and Aerospace Workers, AFL-CIO, Local Lodge 519","Included:  All full-time and regular part-time flight instructors.

Excluded:  office clerk employees, professional employees, managerial employees, guards, supervisors, and other employees as defined in the Act.",17
R,"Region 14, Saint Louis, Missouri",14-RC-229538,"Centerra Group",Closed,10/19/2018,11/19/2018,"Certification of Results",Independence,MO,3,"Employer, Additional Service, Morrow Benjamin, Centerra Group, 25201 East State Route 78, Building 157, Independence, MO, 64056, (816)796-7107
Petitioner, Union, Lake City Firefighters IAFF 1-66, Blue Springs, MO, 64015-2935, (816)606-6917
Employer, Employer, Centerra Group, LLC, Palm Beach Gardens, FL, 33418-3766, (561)472-3682
",,"All full-time Fire Captains employed by the Employer at its facility located at Lake City Army Ammunition Plant; Independence Missouri, but excluding the Fire Chief, office clerical employees, professional employees, guards and supervisors as defined in the ACT.",
R,"Region 13, Chicago, Illinois",13-RC-229569,"Jones Lang LaSalle, Inc.",Closed,10/19/2018,12/03/2018,"Certific. of Representative","Saint Charles",IL,9,"Petitioner, Additional Service, Colvett Valerie, International Union of Operating Engineers, Local 399, 2260 S Grove St, Chicago, IL, 60616-1823, (312)372-9870
Employer, Employer, Jones Lang LaSalle, Inc., Chicago, IL, 60601, (312)782-5800
Petitioner, Union, International Union of Operating Engineers, Local 399, Chicago, IL, 60616-1823, (312)372-9870
Employer, Employer, Jones-Lang-LaSalle Americas Inc., Ludlow, MA, 01056-2940
","International Union of Operating Engineers, Local 399","Included:  All Full-time and regular part-time skilled maintenance employees working for Jones Lang LaSalle on the Meijer account out of the St Charles Office located at 855 South Randall Road, St. Charles, IL  60174.  Excluded:  Office clerical, professional employees, manager, guards and supervisors as defined by the Act.",8
R,"Region 07, Detroit, Michigan",07-RC-229542,"KKSP Precision Machining",Closed,10/19/2018,11/21/2018,"Certification of Results","East China",MI,30,"Petitioner, Notification, Sodko Jeffrey, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America, AFL-CIO (UAW), Legal Department, 8000 East Jefferson Avenue, Detroit, MI, 48214, (313)926-5216
Petitioner, Notification, Ganatra Niraj, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Law Department, 8000 East Jefferson Avenue, Detroit, MI, 48214-3963, (313)926-5216
Employer, Legal Representative, Vercruysse Robert, Clark Hill PLC, 500 Woodward Avenue, Suite 3500, Detroit, MI, 48226-3485, (313)965-8325
Employer, Employer, KKSP Precision Machining, East China, MI, 48054, (810)329-4731
Petitioner, Union, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Marlette, MI, 48452, (989)635-3509
","International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO","Included: Pro., Quality, Tool Room, Shipping, Material Handling, Maintenance, Machine Operators, Packing and Janitorial

Excluded: Professional Employees, Security Guards, Foreman, Managers and Supervisors as defined in the Act.",26
R,"Region 21, Los Angeles, California",21-RC-229567,"Methodist Hospital of Southern California",Closed,10/19/2018,11/28/2018,"Certific. of Representative",Arcadia,CA,650,"Petitioner, Legal Representative, Willhoite David, California Nurses Association, 201 E Kennedy Blvd Ste 1410, Tampa, FL, 33602, (813)223-5312
Employer, Legal Representative, Miller Eric, The Kullman Firm, 4605 Bluebonnet Blvd, Suite A, Baton Rouge, LA, 70809-9664, (225)906-4250
Employer, Employer, METHODIST HOSPITAL OF SOUTHERN CALIFORNIA, ARCADIA, CA, 91007
Petitioner, Union, California Nurses Association, Oakland, CA, 94612
","California Nurses Association","Included:  All full-time, regular part-time, and per diem registered nurses, including registered nurses who serve as case managers, employed by the Employer at its acute-care hospital facility currently located at 300 West Huntington Drive and 301 West Huntington Drive in Arcadia, California.

Excluded:  All other employees, nurse educators, infection control nurses, quality management specialist, case managers who are not registered nurses, registered nurses employed by registries or other agencies providing outside labor to the Employer, nurse administrators, managerial employees, confidential employees, physicians, other professional employees, technical employees, skilled maintenance employees, business office clerical employees, guards, other non-professional employees, and supervisors as defined in the Act.

Others permitted to vote: The parties have agreed that all full-time, regular part-time, and per diem charge nurses and regular relief charge nurses may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",544
R,"Region 21, Los Angeles, California",21-RC-229634,"AMERICOLD LOGISTICS, LLC",Closed,10/19/2018,11/28/2018,"Certific. of Representative",Compton,CA,25,"Employer, Legal Representative, Model Alan, Littler Mendelson, P.C., One Newark Center, 1085 Raymond Blvd, 8th Floor, Newark, NJ, 07102, (973)848-4740
Petitioner, Legal Representative, Spillers Ryan, Gilbert & Sackman, ALC, 3699 Wilshire Blvd., Ste. 1200, Los Angeles, CA, 90010-2732, (323)938-3000
Petitioner, Legal Representative, WEST TRAVIS, Gilbert & Sackman, A Law Corporation, 3699 WILSHIRE BOULEVARD, SUITE 1200, LOS ANGELES, CA, 90010, (323)938-3000
Petitioner, Union, UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 324, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, AFL-CIO, Buena Park, CA, 90622-5004
Employer, Employer, Americold Logistics, LLC, Compton, CA, 90220, (310)632-6265
Employer, Employer, Americold Logistics, LLC, Anaheim, CA, 92801-1111, (714)725-4764
","UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 324, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, AFL-CIO","Included:  All full-time and regular part-time production warehouse employees, janitors, custodians, leadmen, mechanics, lift truck operators,lumpers, and maintenance employees employed by the Employer at its facility at 9840 S. Rancho Way, Suite 100, Compton, California 90220.

Excluded:  All transportation employees, customer service employees, office clerical employees, temp agency workers, employees in an existing bargaining unit as of October 19, 2018, and managerial employees, supervisors, and guards, as defined in the Act.",24
R,"Region 21, Los Angeles, California",21-RC-229659,"Immigrant Defenders Law Center",Closed,10/19/2018,10/29/2018,"Withdrawal Non-adjusted","Los Angeles",CA,50,"Petitioner, Legal Representative, Sencer Caren, Weinberg Roger & Rosenfeld, 1001 Marina Village Parkway, Suite 200, Alameda, CA, 94501-1091, (510)337-1001
Employer, Legal Representative, Nutter Steven, 935 Nowita Pl, Venice, CA, 90291-3838
Employer, Employer, IMMIGRANT DEFENDERS LAW CENTER, LOS ANGELES, CA, 90014
Petitioner, Union, International Association of Machinists and Aerospace Workers, District Lodge 947, Long Beach, CA, 90806-2830
",,"Included:
All full time and regular part time Staff Attorneys, Legal Assistants, Law Clarks, Case Managements, Program Associates, Receptionists, Grants & Development, Operation Assistants, Paralegals and Administrative Assistants.  
Excluded: 
All Office Clerk employees, professional Employees, managerial employees, guards, supervisors, and other employees as defined by the Act",
R,"Region 06, Pittsburgh, Pennsylvania",06-RD-229591,"Eastern Area Prehospital Services",Closed,10/19/2018,10/26/2018,"Withdrawal Non-adjusted","Turtle Creek",PA,,"Involved Party, Legal Representative, Oliver Marianne, Gilardi, Oliver & Lomupo, P.A., The Benedum Trees Building, 223 Fourth Avenue 10th Floor, Pittsburgh, PA, 15222-1717, (412)391-9770
Employer, Legal Representative, McTiernan Robert, Tucker Arensberg, P.C., 1500 One PPG Place, Pittsburgh, PA, 15222-5415, (412)594-5528
Employer, Employer, Eastern Area Prehospital Services, Turtle Creek, PA, 15145-0172, (412)829-8155
Involved Party, Union, Fraternal Association of Professional Paramedics, Pittsburgh, PA, 15220
Petitioner, Individual
",,"Included: Paramedics, EMTs, Van Drivers - Full Time & Part Time.
Excluded: Management, Office Staff",
R,"Region 21, Los Angeles, California",21-RC-229482,"Doncasters Certified Alloy Products, Inc.",Closed,10/18/2018,10/29/2018,"Withdrawal Non-adjusted","Long Beach",CA,130,"Employer, Legal Representative, Robbins Mark, Littler Mendelson, P.C., Littler Mendelson PC, 2049 Century Park East, #500, Los Angeles, CA, 90067-3107, (310)772-7227
Petitioner, Additional Service, Royds Ralph, United Alloy Workers Long Beach, PO Box 369, Seal Beach, CA, 90740-0369, (562)637-5192
Employer, Employer, Doncasters Certified Alloy Products, Inc., Long Beach, CA, 90801-____, (562)595-6621
Petitioner, Union, United Alloy Workers Long Beach, Long Beach, CA, 90806-2458, (562)666-2174
",,"Included: All Full Time & Regular Part Time Production Employees and Drivers including Temp-to-Hire 
Excluded: All other employees, office clerical, managerial, supervisors and guards as defined in the Act",
R,"Region 25, Indianapolis, Indiana",25-RC-229459,"Illinois Central School Bus, LLC",Closed,10/18/2018,08/08/2019,"Certific. of Representative",Kankakee,IL,93,"Employer, Legal Representative, Chaet Aaron, Williams, Bax, & Saltzman, P.C., 221 N LaSalle St  Ste 3700, Chicago, IL, 60601-1508, (312)372-3311
Petitioner, Legal Representative, Groff Josiah, Dowd, Bloch, Bennett, Cervone, Auerbach & Yokich, 8 South Michigan Avenue, Suite 1900, Chicago, IL, 60603-3315, (312)372-1361
Employer, Legal Representative, Saltzman Kerry, Williams, Bax & Saltzman, P.C., 221 N. LaSalle St., Ste.3700, Chicago, IL, 60601-1508, (312)372-3311
Employer, Employer, Illinois Central School Bus, LLC, Joliet, IL, 60432, (815)409-4005
Petitioner, Union, Teamsters Local 179, Joliet, IL, 60431-8739, (815)741-2200
","Teamsters Local 179 a/w International Brotherhood of Teamsters","Included: All full-time and regular part-time drivers and monitors employed by the Employer at its facility currently located at 751 Eastgate Industrial Pkwy, Kankakee, IL 60901

Excluded: All other employees, mechanics, managerial employees, office clerical employees and guards, professional employees and supervisors as defined by the Act.",90
R,"Region 14, Saint Louis, Missouri",14-RC-229499,"CoreCivic of Tennessee, LLC",Closed,10/18/2018,11/19/2018,"Certification of Results",Leavenworth,KS,170,"Employer, Legal Representative, FOGLEMAN DANNIE, FORD HARRISON, LLP, 1300 19th Street, N.W., Suite 420, Washington, DC, 20036-1628, (202)719-2014
Employer, Employer, Core Civic, Nashville, TN, 37215-6168, (615)263-6641
Petitioner, Union, Gregory, Moore, Brooks, Clark & Helton, P.C., Rosevillle, MI, 48066, (313)964-5600
","International Union, Security, Police and Fire Professionals of America (SPFPA)","Included: All full-time and part-time armed and unarmed correctional officers and others performing similar guard duties as defined in Section 9(b)(3) of The National Labor Relations Act, employed by Core Civic @ 100 Highway Terrace, Leavenworth, KS 66048

Excluded: All office clerical employees, professional employees and supervisors as defined by the Act.",141
R,"Region 20, San Francisco, California",20-RC-229571,"Advance Management Inc.",Closed,10/18/2018,01/04/2019,"Certific. of Representative",Barrigada,GU,35,"Employer, Legal Representative, Sutton Jonathan, 4 NE 10TH ST #422, Ste 121, Oklahoma City, OK, 73104, (918)691-9977
Employer, Employer, Advance Management Inc., Barrigada, GU, 96913-4456, (671)649-6488
Petitioner, Union, International Brotherhood of Electrical Workers Local Union 1260, Honolulu, HI, 96813-4117, (671)472-4028
","International Brotherhood of Electrical Workers Local Union 1260","Included: Janitors, Housekeepers, Hourly only for Military facilities Guam
 
Excluded: Supervisors, Managers, professional, engineering",30
R,"Region 32, Oakland, California",32-RD-229405,"DDS Enterprises, Inc. d/b/a Sunnyvale Volkswagen",Closed,10/17/2018,11/21/2018,"Certification of Results",Sunnyvale,CA,6,"Employer, Legal Representative, Sbuttoni Joseph, Gordon & Rees, Scully, Mansukhani LLP, 101 West Broadway, Suite 2000, San Diego, CA, 92101, (619)230-7759
Involved Party, Legal Representative, Sexton Sheila, Beeson Tayer & Bodine, 483 9th St., 2nd Floor, Oakland, CA, 94607-4051, (510)625-9700
Employer, Employer, DDS ENTERPRISES, INC. d/b/a SUNNYVALE VOLKSWAGEN, Sunnyvale, CA, 94087, (408)215-2694
Petitioner, Individual
Involved Party, Union, Teamsters Automotive Workers Local Union No. 665, San Francisco, CA, 94109-4523, (415)728-0811
",,"Included: All full-time and regular part-time car washers, detailers, lubricators, and tire service employees employed by the Employer at its facility located at 1025 E. El Camino Real, Sunnyvale, CA 94807.

Excluded: All other employees, office clerical employees, and guards.",6
R,"Region 07, Detroit, Michigan",07-RD-229415,"Stratford Pines Operating, LLC d/b/a Stratford Pines Nursing and Rehabilitation Center",Closed,10/17/2018,11/07/2018,"Withdrawal Non-adjusted",Midland,MI,96,"Involved Party, Notification, Jury David, United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied-Industrial and Service Workers International Union AFL-CIO/CLC, 60 Boulevard of the Allies, Suite 807, Pittsburgh, PA, 15222, (412)562-2542
Employer, , Pecor Grant, Clark Hill, PLC, 200 Ottawa Avenue, NW, Suite 500, Grand Rapids, MI, 49503, (616)776-6315
Employer, Employer, Stratford Pines Operating LLC d/b/a Stratford Pines Nursing and Rehabilitation Center, Midland, MI, 48642, (989)633-5350
Petitioner, Individual
Involved Party, Union, United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union (USW), AFL-CIO/CLC, Bay City, MI, 48706, (989)667-0660
",,"Included: All full-time and regular part-time certified nurse’s aides (CNAs), housekeepers,  laundry assistants, dietary aides, cooks, and maintenance helpers employed by the Employer at its facility located at 2121 Rockwell Drive, Midland, Michigan.

Excluded: all registered nurses, licensed practical nurses, professional employees, business office employees, clerical employees, department heads, assistant department heads, confidential employees, administrators, on-call, temporary and casual employees, guards, managers, and supervisors as defined in the Act, and all other employees.",
R,"Region 07, Detroit, Michigan",07-RD-229450,"Marathon Refining Logistics Services LLC",Closed,10/17/2018,11/23/2018,"Certific. of Representative",Detroit,MI,263,"Involved Party, Legal Representative, O'Neill Kevin, (313)359-9888
Employer, Legal Representative, SCHROEDER KIMBERLY, MARATHON PETROLEUM CO., LP, 539 S. Main Street, Findlay, OH, 45850, (419)421-2598
Involved Party, Additional Service, Novak Marian, 2741 Trumbull Avenue, Detroit, MI, 48216, (313)965-7480
Employer, Employer, Marathon Refining Logistics Services LLC, Detroit, MI, 48217, (313)297-6301
Petitioner, Individual
Involved Party, Union, Local 283, International Brotherhood of Teamsters (IBT), Wyandotte, MI, 48192-3544, (734)282-8850
","Local 283, International Brotherhood of Teamsters (IBT)","Included: Local 283, International Brotherhood of Teamsters (IBT)

Excluded: N/A",261
R,"Region 05, Baltimore, Maryland",05-RC-229341,"Hands-On, LLC",Closed,10/16/2018,12/10/2018,"Certification of Results",Rockville,MD,98,"Employer, Legal Representative, Gulin Frank, PARGAMENT & HALLOWELL, PLLC, 1776 K STREET, N.W., SUITE 825, WASHINGTON, DC, 20006, (202)775-0707
Petitioner, Legal Representative, Earle Johnice, Teamsters Local  Union  No. 922, 2120 Bladensburg Road, N.E., Suite 102, Washington, DC, 20018-1494, (202)526-9250
Employer, Employer, Hands On LLC, Rockville, MD, 20850-5148, (301)990-9765
Petitioner, Union, Teamsters Local Union No. 922, Washington, DC, 20018-1494, (202)526-9250
",,"The Employer, Hands-On, LLC, a limited liability company with an office and place of business in Rockville, Maryland, is engaged in the business of performing cleaning services on passenger buses at locations in Maryland, Virginia and Washington, D.C.: During the 12-month period ehding September 30, 2018, the Employer performed services valued in excess of $50,000 in states other than the State of Maryland. During the same time period described above, the Employer has conducted its business operations described above in Washington, DC, and the Board asserts plenary jurisdiction over enterprises in Washington, DC.",81
R,"Region 22, Newark, New Jersey",22-RD-229336,"Allstate Power Vac, Inc.",Closed,10/16/2018,11/20/2018,"Certific. of Representative",Rahway,NJ,40,"Intervenor, Legal Representative, Stark Daniel, DeCotiis FitzPatrick Cole & Giblin, 500 Frank W. Burr Blvd., Suite 31, Teaneck, NJ, 07666-____, (201)347-2129
Employer, Legal Representative, Ziskin Richard, The Ziskin Law Firm, LLP, 6268 Jericho Turnpike, Suite 12A, Commack, NY, 11725, (631)462-1417
Intervenor, Union, International Union of Operating Engineers Local 825, Springfield, NJ, 07081-____, (973)671-6900
Involved Party, Union, Local 660, United Workers of America, Great Neck, NY, 11021-2051, (646)355-5291
Employer, Employer, Allstate Power Vac, Inc., Rahway, NJ, 07065-5634, (732)375-9947
Petitioner, Individual
","International Union of Operating Engineers Local 825","Included: Drivers, Operators, Field Techs, Foremen, Working Supervisors, Welders, Hourly Dispatchers Excluded: Managerial Employees, Office Clerical, Professional Employees.",61
R,"Region 04, Philadelphia, Pennsylvania",04-RC-229247,"Richardson Enterprises, Inc., d/b/a Shore Toyota",Closed,10/16/2018,11/26/2018,"Certific. of Representative","Mays Landing",NJ,24,"Petitioner, Additional Service, Scotto Nicholas, International Association of Machinists and Aerospace Workers, District Lodge 1, AFL-CIO, 26 Court Street, Suite 1710, Brooklyn, NY, 11242, (929)226-1724
Employer, Legal Representative, Nagle Robert, Fox Rothschild, LLP, 980 Jolly Road, Suite 110, Blue Bell, PA, 19422-3001, (215)299-2064
Employer, Employer, Richardson Enterprises, Inc., d/b/a Shore Toyota, Mays Landing, NJ, 08330, (844)338-9967
Petitioner, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, District Lodge 15, Brooklyn, NY, 11232-1003
","International Association of Machinists and Aerospace Workers, AFL-CIO, District Lodge 15","Included: All full-time and regular part-time flat rate technicians and hourly technicians. 
Excluded: All other employees, guards and supervisors as described in the Act.",23
R,"Region 04, Philadelphia, Pennsylvania",04-RC-229254,"Jinny Beauty Supply of New Jersey, LLC",Closed,10/16/2018,11/15/2018,"Certific. of Representative",Palmyra,NJ,16,"Petitioner, Additional Service, Scotto Nicholas, International Association of Machinists and Aerospace Workers, District Lodge 1, AFL-CIO, 26 Court Street, Suite 1710, Brooklyn, NY, 11242, (929)226-1724
Employer, Legal Representative, Robinson Todd, Robinson Law LLC, One Atlantic Center, 1201 West Peachtree Street, NE, Suite 2300, Atlanta, GA, 30309, (404)788-1391
Employer, Employer, Jinny Beauty Supply, Cinnaminson, NJ, 08077, (856)544-9150
Petitioner, Union, International Association of Machinists and Aerospace Workers, Local Lodge 447, AFL-CIO, Brooklyn, NY, 11232-1003
","International Association of Machinists and Aerospace Workers, Local Lodge 447, AFL-CIO","Included: Drivers and Warehouse workers/Pickers

Excluded: All other employees",18
R,"Region 19, Seattle, Washington",19-RC-229274,"Rodda Paint Co.",Closed,10/16/2018,11/16/2018,"Certific. of Representative",Portland,OR,10,"Petitioner, Legal Representative, Hutzenbiler Daniel, McKanna Bishop Joffe LLP, 1635 NW Johnson St, Portland, OR, 97209-2310, (503)226-6111
Employer, Legal Representative, Pearson J., Bullard Law, 200 SW Market Street, Suite 1900, Portland, OR, 97201-5720, (503)248-1134
Employer, Legal Representative, Caldwell Trevor, Bullard Law, 13610 NW Riverview Dr, Portland, OR, 97231-2200, (503)248-1134
Employer, Employer, Rodda Paint Co., Portland, OR, 97203, (503)521-4300
Petitioner, Union, INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES, LOCAL 1094, Seattle, WA, 98108-3405, (206)443-1094
","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES, LOCAL 1094","Included:  All regular full time and part-time warehouse workers employed by the Employer at its Portland, Oregon manufacturing facilities.

Excluded:  All other employees, guards  and supervisors as defined by the Act.",10
R,"Region 27, Denver, Colorado",27-RC-229311,"Allied Waste Services of North America, LLC d/b/a Republic Services",Closed,10/16/2018,11/16/2018,"Certification of Results",Nampa,ID,59,"Employer, Legal Representative, Thompson Tanja, Federal Express Corporation, 3725 Champion Hills Drive, Suite 3000,  Memphis, TN, 38125, (719)651-3214
Employer, Employer, Allied Waste Services of North America, LLC d/b/a Republic Services, Nampa, ID, 83687-3159, (208)297-8300
Petitioner, Union, General Teamsters Warehousemen and Helpers Local Union 483, Boise, ID, 83702-5187, (208)343-5439
",,"Included: All current and future PT and FT Nampa Drivers, Helpers, Mechanics, Dispatchers, Leads, and Floaters (wall to wall). 
Excluded: All temporary employees, managers, guards, and supervisors as defined in the Act.",60
R,"Region 19, Seattle, Washington",19-RC-229268,"Waste Management of Washington, Inc.",Closed,10/16/2018,11/05/2018,"Certific. of Representative",Auburn,WA,13,"Employer, Legal Representative, Clements James, Waste Management, 1611 S  Washington St, Kennewick, WA, 99337-4851
Employer, Additional Service, Rose Jason, Waste Management of Washington, Inc., 720 4th Avenue, Suite 400, Kirkland, WA, 98033-8136, (425)814-7831
Employer, Additional Service, Repass Tom, (206)391-9118
Employer, Employer, Waste Management of Washington, Inc., Auburn, WA, 98071-5255, (425)814-7852
Petitioner, Union, Teamsters Local Union No. 174, affiliated with the International Brotherhood of Teamsters, Tukwila, WA, 98168-4614, (206)250-2566
","General Teamsters Local Union No. 174 affiliated with the International Brotherhood of Teamsters","Included:  All full-time and part-time Technicians, Welders and Utility Workers.

Excluded:  All other employees, guards and supervisors as defined by the Act.",13
