"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 19, Seattle, Washington",19-RC-287669,"North Pacific Paper Company, LLC",Closed,12/13/2021,03/09/2022,"Certification of Results",Longview,WA,60,"Intervenor, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Petitioner, Legal Representative, MAGLIO EMILY, Leonard Carder  LLP, 1188 Franklin Street, Suite 201, SAN FRANCISCO, CA, 94109-6852, (415)771-6400
Employer, Legal Representative, Bremer Moore Kristin, Tonkon Torp LLP, 1300 SW 5th Avenue, Suite 2400, Portland, OR, 97201, (503)473-5903
Employer, Employer, North Pacific Paper Company, LLC, Longview, WA, 98632-1057, (360)636-6884
Petitioner, Union, International Longshore and Warehouse Union, Local 21, Longview, WA, 98632-1603, (360)423-0950
Intervenor, Union, Association of Western Pulp and Paper Workers Union (AWPPW), Pasco, WA, 99302, (503)228-7486
",,"Included: All full time and regular part-time employees in the fiberline department, including
Control Room Operator 1, Control Room Operator 2, Refiner Operator 1, Refiner Operator 2,
Deink Control Room Operator, Deink Field, Inside 3rd, Outside 3rd, Pulper Building 1, Pulper
Building 2, Pulper Building 3, Raw Material Coordinator, Inventory Specialist, and Quality
Control Person.

Excluded: All other employees, office clericals, guards, managerial employees, confidential
employees, and supervisors as defined in the Act.",
R,"Region 19, Seattle, Washington",19-RC-287672,"North Pacific Paper Company, LLC",Closed,12/13/2021,03/09/2022,"Certification of Results",Longview,WA,34,"Intervenor, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608-2609, (510)337-1001
Petitioner, Legal Representative, MAGLIO EMILY, Leonard Carder  LLP, 1188 Franklin Street, Suite 201, SAN FRANCISCO, CA, 94109-6852, (415)771-6400
Employer, Legal Representative, Bremer Moore Kristin, Tonkon Torp LLP, 1300 SW 5th Avenue, Suite 2400, Portland, OR, 97201, (503)473-5903
Intervenor, Union, Association of Western Pulp and Paper Workers, Portland, OR, 97208-4566, (503)228-7486
Employer, Employer, North Pacific Paper Company, LLC, Longview, WA, 98632-1057, (360)636-6477
Petitioner, Union, International Longshore and Warehouse Union, Local 21, Longview, WA, 98632-1603, (360)423-0950
",,"Included: 

All full time and regular part-time employees in the warehouse department, including Loader, Rail Loader, Line Driver/Loader, Line Driver, and Roll Mover.

Excluded: 

All other employees, office clericals, guards, managerial employees, confidential employees, and supervisors as defined in the Act.",
R,"Region 10, Atlanta, Georgia",10-RC-287496,"Nelson's Green Brier Distillery, LLC",Closed,12/10/2021,02/17/2022,"Certification of Results",Nashville,TN,35,"Employer, Legal Representative, Greenberg Gary, Jackson Lewis P.C., 201 E. Fifth Street, 26th Floor, Cincinnati, OH, 45202, (513)873-2103
Employer, Legal Representative, St. Pierre Kymiya, Jackson Lewis PC, 200 Spectrum Center Dr  Ste 500, Irvine, CA, 92618-5005, (949)988-5626
Employer, Legal Representative, Pierson-Scheinberg Laura, Jackson Lewis P.C., 50 California Street, 9th Floor, San Francisco, CA, 94111-4615, (415)796-7776
Petitioner, Notification, FORD PETER, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, 1775  K  ST, NW, WASHINGTON, DC, 20006, (202)223-3111
Petitioner, Legal Representative, Tift Scott, Barrett Johnston Martin & Garrison, LLC, 200 31st Avenue North, Nashville, TN, 37203, (615)244-2202
Employer, Employer, Nelson's Green Brier Distillery, LLC, Nashville, TN, 37203, (615)913-8800
Petitioner, Union, United Food and Commercial Workers, Local 1995, Hermitage, TN, 37076-1231, (865)257-1908
",,"All hourly-paid employees, including front of house, back of house, warehouse workers and sanitation workers (i.e., Office Coordinator(s), Tour Guide(s), Day Market Representative(s), Distiller(s), Lead Distiller(s), Bottler(s), Lead Bottler(s), Warehouse Worker(s), Gift Shop Worker(s))",39
R,"Region 25, Indianapolis, Indiana",25-RC-287546,"Hoosier Park, LLC",Closed,12/10/2021,02/16/2022,"Certific. of Representative",Anderson,IN,2,"Employer, Legal Representative, Bowman Daniel, Faegre Drinker Biddle & Reath LLP, 300 North Meridian Street, Indianapolis, IN, 46204-1750
Petitioner, Notification, Ouellette Jammi, International Brotherhood of Electrical Workers, AFL-CIO, 900 7th Street NW, Washington, DC, 20001-3886, (202)728-6098
Petitioner, Legal Representative, Gath Neil, Gath Law Office, P.O. Box 44042, Indianapolis, IN, 46244, (317)489-5715
Petitioner, Union, International Brotherhood of Electrical Workers Local Union No. 481, Indianapolis, IN, 46202-1452
Employer, Employer, Hoosier Park, LLC, Anderson, IN, 46013-3161, (765)609-4539
","International Brotherhood of Electrical Workers Local Union No. 481","All full-time and part-time employees in the costume department.",2
R,"Region 02, New York, New York",02-RC-287462,"Care for the Homeless, Inc and Tolentine-Zeiser Community Life Center",Closed,12/09/2021,01/03/2022,"Withdrawal Non-adjusted",Bronx,NY,48,"Employer, Legal Representative, Keil John, Collazo, Florentino & Keil LLP, 747 Third Avenue, 25th Floor, New York, NY, 10017-2803, (212)758-7862
Employer, Employer, Care for the Homeless, Inc.,, New York, NY, 10016
Petitioner, Union, District 37, American Federation of State, County, and Municipal Employees, AFL-CIO, New York, NY, 10003, (212)815-4975
Employer, Employer, Tolentine-Zeiser Community Life Center, Inc.,, (718)933-6935
",,"All full-time, part-time, and per diem employees employed by the employer
in the following job classifications:
Housing Specialist, Activities Coordinator, Program Aide, Senior Housing
Specialist, Office Manager, Porter, Community Housing Liaison, Shift
Supervisor, Food Service Worker, Receptionist, Case Aide, Case Manager,
Client Escort, Client Escort/Peer Specialist, Recreation Coordinator, Intake
Worker, Driver, Administrative Assistant, Superintendent, Kitchen Aide.

Excluded:
All confidential employees, supervisors and guards as defined by the
National Labor Relations Act.",
R,"Region 31, Los Angeles, California",31-RC-287430,"International Guiding Eyes, Inc. d.b.a. Guide Dogs of America",Closed,12/09/2021,02/16/2022,"Certific. of Representative",Sylmar,CA,26,"Employer, Legal Representative, Johnson Betsy, Ogletree Deakins, 400 South Hope Street, Suite 1200, Los Angeles, CA, 90071, (310)508-4009
Employer, Employer, International Guiding Eyes, Inc. d.b.a. Guide Dogs of America, Sylmar, CA, 91342, (818)362-5834
Petitioner, Union, Office and Professional Employees International Union Local 30, San Diego, CA, 92120, (619)640-4830
","Office and Professional Employees International Union Local 30","Included: The bargaining unit to be a “Wall-to-Wall unit including, All full time and regular part-time employees by Guide Dogs of America in the following classifications: Apprentice Instructor/Training Dept., Breeding Department Assistant, 
Breeding Department Technician, 
Breeding Kennel Technician, 
Canine Development Assistant, 
Customer Service Support, 
Field Services/Licensed Instructor, 
Guide Dog Mobility Instructor/Training Dept., Lead Kennel Technician, 
Maintenance Superintendent, 
Registered Veterinary Technician, Veterinary Assistant/Adoption, 
Veterinary Assistant/Adoption Coordinator, Veterinary Assistant/Kennel Technician, Volunteer Coordinator/Database Assistant.

Excluded: Supervisory, Managerial employees, Seasonal employees, temporary employees, confidential employees, and guards as defined in the National Labor Relation Act.",20
R,"Region 21, Los Angeles, California",21-RM-287423,"Phillip Chien, D.D.S. dba Sunshine Dental, Inc.",Closed,12/09/2021,01/26/2022,"Certification of Results",Temecula,CA,2,"Petitioner, Legal Representative, Wohlner Jeffrey, Wohlner Kaplon Cutler Halford Rosenfeld & Levy, 16501 Ventura Boulevard, Suite 304, Encino, CA, 91436-2067, (818)501-8030
Employer, Legal Representative, Pedhirney Michael, Littler Mendelson  PC, 333 Bush Street, 34th Floor, San Francisco, CA, 94104-2842, (925)949-2380
Employer, Employer, Phillip Chien, D.D.S dba Sunshine Dental, Inc., Temecula, CA, 92592, (951)234-3993
Petitioner, Union, United Food and Commercial Workers (UFCW), Local 1167, Bloomington, CA, 92316
",,"Included:  All full-time and regular part-time Dental Assistants (licensed), Dental Assistants (non-licensed), and Receptionists/Assistants employed by the Employer at its facility located at 39493 Rancho Pueblo Road, Suite 102, Temecula, CA 925292.

Excluded:  All other employees, supervisors, managers, guards, confidential employees, and temporary employees.",3
R,"Region 04, Philadelphia, Pennsylvania",04-RC-287451,"POWER Interfaith",Closed,12/09/2021,12/17/2021,"Withdrawal Non-adjusted",Philadelphia,PA,17,"Employer, Employer, POWER Interfaith, Philadelphia, PA, 19122
Petitioner, Union, Service Employees International Union, Local 668, Harrisburg, PA, 17110, (717)657-7677
",,"Included:  All full time and regular part time non statutory managerial staff:  Accountant, Data Manager, Digital Media Specialist, Organizers, Individual Giving Coordinator, Coach and Trainer, Climate Justice and Jobs Fellow, Intern

Excluded:  Management level employees, supervisors, confidential employees and security",
R,"Region 19, Seattle, Washington",19-RC-287476,"Johnson Controls, Inc.",Closed,12/09/2021,01/05/2022,"Withdrawal Non-adjusted",Seattle,WA,3,"Employer, Legal Representative, Adlong Daniel, Ogletree Deakins Nash Smoak & Stewart, PC, 695 Town Center Drive, Suite 1500, Costa Mesa, CA, 92626-1924, (714)800-7997
Employer, Legal Representative, Montgomery Erin, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 695 Town Center Drive, Suite 1500, Costa Mesa, CA, 92626-7106, (714)800-7900
Petitioner, Legal Representative, Gillman Michael, O'Donoghue & O'Donoghue LLP, 5301 Wisconsin Avenue NW, Suite 800, Washington, DC, 20015, (202)274-2243 x4
Employer, Employer, Johnson Controls, Inc., Seattle, WA, 98108-5068, (206)285-0068
Petitioner, Union, Sprinklerfitters Local 699, Seattle, WA, 98108-2648, (206)819-8001
",,"Included: All full-time and regular part-time employees engaged in the installation of fire sprinkler systems employed by the Employer at its Seattle, Washington branch. Excluded: All other employees, fire service technicians, sprinkler inspectors, office clerical employees, managers, and supervisors as defined by the National Labor Relations Act.",
R,"Region 13, Chicago, Illinois",13-RC-287503,"EMCO Chemical Distributors",Closed,12/09/2021,12/23/2021,"Withdrawal Non-adjusted","North Chicago",IL,76,"Employer, Legal Representative, Hughes Michael, Amundsen Davis, LLC, 3815 East Main Street, Suite A-1, Saint Charles, IL, 60174, (630)587-7925
Employer, Employer, EMCO Chemical Distributors, North Chicago, IL, 60064, (847)689-2000
Petitioner, Union, Local 76C of the International Chemical Workers Union Council of the United Food and Commercial Workers International Union, AFL-CIO, CLC, Akron, OH, 44313, (330)926-1444
",,"Included:  All full-time and regular part-time production & maintenance employees (A1 A2 A3, Crew Leader, Folk lift driver, Blender & Mechanics) employed by EMCO Chemical Distributors, at the above location.
Excluded:  AII other employees, including professional & managerial, office/clerical, guards, and supervisors as defined in the Act.

",
R,"Region 02, New York, New York",02-RC-287468,"Care for the Homeless, Inc.",Closed,12/09/2021,02/15/2022,"Certific. of Representative","New York",NY,33,"Employer, Legal Representative, Keil John, Collazo, Florentino & Keil LLP, 747 Third Avenue, 25th Floor, New York, NY, 10017-2803, (212)758-7862
Employer, Employer, Care for the Homeless, Inc.,, New York, NY, 10016
Petitioner, Union, District 37, American Federation of State, County, and Municipal Employees, AFL-CIO, New York, NY, 10003, (212)815-4975
","District Council 37, American Federation of State, County, and Municipal Employees, AFL-CIO","Included: All full-time, part-time, and per diem employees employed by the employer
in the following job classifications:
Housing Specialist, Activities Coordinator, Program Aide, Senior Housing
Specialist, Office Manager, Porter, Community Housing Liaison, Shift
Supervisor, Food Service Worker, Receptionist, Case Aide, Case Manager,
Client Escort, Client Escort/Peer Specialist, Recreation Coordinator, Intake
Worker, Driver, Administrative Assistant, Superintendent, Kitchen Aide.
Excluded: All confidential employees, supervisors and guards as defined by the
National Labor Relations Act.
",33
R,"Region 02, New York, New York",02-RC-287474,"Laz Parking",Closed,12/09/2021,12/20/2021,"Withdrawal Non-adjusted",Peekskill,NY,3,"Petitioner, Legal Representative, Bauman Michael, Pitta LLP, 120 Broadway, 28th floor, New York, NY, 10271, (212)542-5536
Employer, Legal Representative, Landau Richard, Jackson Lewis P.C., 44 South Broadway, 14th Floor, White Plains, NY, 10601, (914)872-6886
Petitioner, Union, Local 272, International Brotherhood of Teamsters, New York, NY, 10010, (212)726-9726
Employer, Employer, Laz Parking, New York, NY, 10018, (860)522-7641
",,"Included: 3 Excluded: 0",
R,"Region 05, Baltimore, Maryland",05-RC-287459,SMG,Closed,12/09/2021,02/03/2022,"Certific. of Representative",Tysons,VA,6,"Petitioner, Legal Representative, Cohn Diana, O'Donoghue & O'Donoghue LLP, 5301 Wisconsin Avenue NW, Suite 800, Washington, DC, 20015, (202)362-0041
Petitioner, Legal Representative, Bolek Keith, O'Donoghue & O'Donoghue LLP, 5301 Wisconsin Avenue NW, Suite 800, Washington, DC, 20015, (202)362-0041
Employer, Employer, SMG, West Conshohocken, PA, 19428, (914)582-2362
Petitioner, Union, Treasurers & Ticket Sellers Local 868, IATSE, Washington, DC, 20037
","Treasurers & Ticket Sellers Local 868, IATSE","Included: All full-time and regular part-time employees who work in the Employer's Box Office at Capital One Hall, located at 7750 Capital One Tower Road, Tysons, Virginia 22102.

 
Excluded: All office clerical employees, professional employees, guards, and supervisors as defined by the Act and all other employees.",6
R,"Region 15, New Orleans, Louisiana",15-RD-287448,"Evonik Corp.-Porocel Industries, LLC",Closed,12/08/2021,03/10/2022,"Certification of Results","Little Rock",AR,55,"Employer, Legal Representative, Wilson Brent,  Elarbee, Thompson, Sapp & Wilson, LLP, 229 Peachtree Street, NE Suite 800,, 800 International Tower, Atlanta, GA, 30303-1601, (404)659-6700
Petitioner, Legal Representative, Taubman Glenn, National Right to Work Legal Defense Foundation, 8001 Braddock Road, Suite 600, Springfield, VA, 22160, (703)321-8510
Involved Party, Additional Service, SMITH KAREN, International Brotherhood of Teamsters Local 878, PO Box 190070, Little Rock, AR, 72219-0070, (501)562-2020
Involved Party, Legal Representative, MORRIS SAMUEL, GODWIN, MORRIS, LAURENZI & BLOOMFIELD, PC, 50 N FRONT ST, STE 800, MEMPHIS, TN, 38103, (901)528-1702
Employer, Legal Representative, Wilson Stanford, Elarbee, Thompson, Sapp & Wilson, LLP, 229 Peachtree Street NE, Suite 800, Atlanta, GA, 30303-1614, (404)582-8434
Petitioner, Individual
Involved Party, Union, International Brotherhood of Teamsters 878, Little Rock, AR, 72209-2428, (501)562-2020
Employer, Employer, Evonik Corp. - Porocel Industries, LLC, Little Rock, AR, 72206, (501)888-1357
",," - Unit Description 
Included: Pursuant to the NLRB's Certificate of Representation in Case No. 15-RC-205316, all regular full- and part-time production, maintenance, warehouse, laboratory, and production support Employees, machine operators, lab technicians, quality control Employees, janitors, laborers, shipping and receiving, rail car, and transportation Employees employed at Employer's facility in Pulaski County, Arkansas. 
Excluded: All office, clerical, and professional Employees, guards, and supervisors as defined by the NLRA, and any Employees not specifically referenced by and included in the description contained in the NLRB's Certificate of Representation in Case No. 15-RC-205316. 
",52
R,"Region 22, Newark, New Jersey",22-RM-287366,"Pritchard Industries",Closed,12/08/2021,12/17/2021,"Withdrawal Non-adjusted",Keansburg,NJ,26,"Intervenor, Legal Representative, Jameson Curtiss, Jameson, Esq., LLC, 1149 Bloomfield Ave,, Suite B2, Clifton, NJ, 07012-2314
Petitioner, Legal Representative, Slocum Michael, Greenberg Traurig, 500 Campus Drive, Florham Park, NJ, 07932, (973)443-3509
Intervenor, Union, Teamsters Local 11, Clifton, NJ, 07012, (862)295-3311
Petitioner, Employer, Pritchard Industries, Florham Park, NJ, 07932, (973)303-4010
",,"Included:  Janitors 

Excluded:  Management",
R,"Region 01, Boston, Massachusetts",01-RD-287400,"United Services, Inc.",Closed,12/08/2021,02/22/2022,"Withdrawal Non-adjusted",Dayville,CT,108,"Employer, Legal Representative, JIRAN GABRIEL, SHIPMAN & GOODWIN, LLC, 1 Constitution Plz Fl 19, Hartford, CT, 06103-1919, (860)251-5520
Involved Party, Legal Representative, Creane Kevin, Law Firm of John M. Creane, 92 Cherry St, Milford, CT, 06460-3413, (203)878-2419
Employer, Employer, United Services, Inc., Dayville, CT, 06241, (860)774-2020
Petitioner, Individual
Involved Party, Union, NEW ENGLAND HEALTH CARE EMPLOYEES, DISTRICT 1199, SEIU, Providence, RI, 02909, (860)549-1199
",,"Included: Per the collective agreement.
Excluded: Guards, Supervisors and managerial employees.",
R,"Region 18, Minneapolis, Minnesota",18-RC-287434,"Supervalu Wholesale Operations, Inc.",Closed,12/08/2021,02/28/2022,"Certification of Results",Hopkins,MN,10,"Employer, Legal Representative, Ferrer John, Labor Relations UNFI, 313 Iron Horse Way, Providence, RI, 02908, (703)328-6511
Petitioner, Additional Service, SLATTERY PAUL, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 120, 9422 Ulysses St NE, Ste 120, Blaine, MN, 55434-3573, (763)267-6103
Petitioner, Union, International Brotherhood of Teamsters, Local 120, Blaine, MN, 55434-3573, (763)267-6120
Employer, Employer, Supervalu Wholesale Operations, Inc., Hopkins, MN, 55343, (952)238-3253
",,"Included:  All Fulltime & Parttime Operations Assistants located at the Hopkins, Mn Distribution Center.

Excluded:  Professionals, Managers, Guards, and all other employees.",13
R,"Region 01, Boston, Massachusetts",01-RD-287437,"Tri-City Fire Protection, LLC",Closed,12/08/2021,12/27/2021,"Withdrawal Non-adjusted",Tolland,CT,2,"Employer, Legal Representative, Greene Kevin, Halloran & Sage LLP, 225 Asylum Street, Hartford, CT, 06103, (860)297-4670
Involved Party, Legal Representative, Osborne William, Osborne Law Offices, PC, 5335 Wisconsin Ave NW, Suite 440, Washington, DC, 20015, (202)243-3200
Employer, Employer, Tri-City Fire Protection, LLC, Tolland, CT, 06084
Petitioner, Individual
Involved Party, Union, ROAD SPRINKLER FITTERS LOCAL 669, U.A., AFL-CIO, A/W UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING AND PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA, Meridian, ID, 83642
",,"Included: All full time sprinkler fitters, helper sprinkler fitters, and part time sprinkler fitters.
Excluded: All office clerical employees, designers, sales persons, guards, professional employees, and supervisors.",
R,"Region 05, Baltimore, Maryland",05-RC-287417,"Healthcare Services Group, Inc.",Closed,12/08/2021,01/26/2022,"Certific. of Representative",Essex,MD,20,"Petitioner, Additional Service, Owens Brian, 1199 SEIU, 611 N. Eutaw Street, Second Floor, Baltimore, MD, 21201, (410)332-1199
Employer, Legal Representative, Strauss Joanne, Healthcare Services Group, Inc., 3220 Tillman Drive, Suite 300, Bensalem, PA, 19020-2028, (267)525-8595
Employer, Employer, Healthcare Services Group, Inc., Essex, MD, 21221, (267)418-8075
Petitioner, Union, 1199 SEIU United Healthcare Workers East, Baltimore, MD, 21201, (443)449-2099
","1199 SEIU United Healthcare Workers East a/w Service Employees International Union","Included:  All full time, regular part time and per diem housekeepers, floor techs and laundry aides

Excluded:  All other employees, guards and supervisors as defined by the act",18
R,"Region 10, Atlanta, Georgia",10-RD-287299,"John W. McDougall Company, Inc.",Closed,12/07/2021,03/28/2022,"Certification of Results",Nashville,TN,57,"Involved Party, Legal Representative, Suetholz David, Branstetter Stranch & Jennings PLLC, 515 Park Ave, Louisville, KY, 40208-2318, (502)636-4333
Involved Party, Legal Representative, Dietz Kerry, Stranch, Jennings & Garvey, PLLC, The Freedom Center, 223 Rosa L. Parks Ave, Ste 200, Nashville, TN, 37203, (615)254-8801
Employer, Legal Representative, Oesterle Michael, King & Ballow, 315 Union St Ste 1100, Nashville, TN, 37201-1437, (615)726-5496
Involved Party, Union, Sheet Metal, Air, Rail and Transportation (SMART) Local Union No. 177, Nashville, TN, 37209, (615)292-0587
Employer, Employer, John W. McDougall Company, Inc., Nashville, TN, 37218, (615)321-3900
Petitioner, Individual
",,"Included:  57
Excluded:  0",72
R,"Region 19, Seattle, Washington",19-RC-287280,"Fruit and Flower Child Development Center",Closed,12/07/2021,04/07/2022,"Certific. of Representative",Portland,OR,17,"Employer, Legal Representative, Abraham Kyle, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 222 SW Columbia St., Suite 1500, Portland, OR, 97201-6641, (503)552-2177
Intervenor, Legal Representative, Tedesco Michael, Tedesco Law Group, 1316 NE Broadway Street, Unit A, Portland, OR, 97232, (866)697-6015
Petitioner, Legal Representative, Teixeira Nicole, Leonard Carder LLP, 1188 Franklin Street, Suite 201, San Francisco, CA, 94109, (415)771-6400
Employer, Employer, Fruit and Flower Child Development Center, Portland, OR, 97229, (503)228-8349
Intervenor, Union, Willamette Valley Child Care Federation, AFT Local 3432, AFL-CIO, Portland, OR, 97210, (971)227-7286
Petitioner, Union, International Longshore and Warehouse Union, Local 5, Portland, OR, 97228-6440, (503)933-7550
","International Longshore and Warehouse Union, Local 5","Included: All full-time and regular part-time employees, including the following classifications: Lead Teacher, Assistant Teacher, Float Teacher, Cook, and Dishwasher. Excluded: Volunteers, parents/guardians receiving reduced tuition, office clericals, guards, managerial employees, confidential employees, and supervisors as defined in the Act",16
R,"Region 19, Seattle, Washington",19-RC-287320,"Providence Health and Services Washington d/b/a Providence Holy Family Hospital",Closed,12/07/2021,02/11/2022,"Certification of Results",Spokane,WA,23,"Employer, Legal Representative, Carman Misty, Providence Santa Rosa Memorial Hospital, 1801 Lind Avenue SW, Pariseau Bldg., 1st Floor, Renton, WA, 98057-3368, (425)441-1461
Employer, Employer, Providence Health and Services Washington d/b/a Providence Holy Family Hospital, Spokane, WA, 99208-1224, (509)492-2541
Petitioner, Union, United Food and Commercial Workers, Local 21, Seattle, WA, 98134-2438, (360)402-6577
",,"Included: The Petitioner seeks to add through an Armour-Globe self-determination election all full-time, part-time, and per-diem Patient Registration Registrars in Emergency and Admitting departments employed by the employer at 5633 N Lidgerwood, Spokane, WA  99208, to the existing Service bargaining unit. Excluded: Excluding all guards, supervisors, managers, and confidential employees as defined by the Act.",23
R,"Region 25, Indianapolis, Indiana",25-RD-287291,"General Mills Operations, LLC",Closed,12/07/2021,12/27/2021,"Withdrawal Non-adjusted",Belvidere,IL,11,"Employer, Legal Representative, Cecere Dominic, Stinson LLP, 50 South 6th Street, Suite 2600, Minneapolis, MN, 55402-2241, (612)335-1500
Employer, Employer, General Mills Operations, LLC, Belvidere, IL, 61008-3396, (815)544-7805
Petitioner, Individual
Involved Party, Union, International Union of Operating Engineers, Local 399, Chicago, IL, 60616-1823, (312)980-6164
",,"Included:  All full-time and regular part-time Engine Room Mechanics and Apprentice Engine Room Mechanics
Excluded:  All office clerical employees, professional employees, guards and supervisors",
R,"Region 15, New Orleans, Louisiana",15-RC-287345,"Comfort Systems, USA (Mid South) Inc.",Closed,12/07/2021,03/02/2022,"Certific. of Representative",Montgomery,AL,6,"Employer, Legal Representative, Scofield J., Baker Donelson, 1400 Shipt Tower, 420 North 20th Street, Birmingham, AL, 35203-3221, (205)250-8376
Petitioner, Legal Representative, Geren Lance, O'DONOGHUE & O'DONOGHUE LLP, 325 Chestnut St Ste 600, Philadelphia, PA, 19106, (215)629-4970
Petitioner, Union, United Association of Plumbers & Steamfitters Local Union No. 52, Montgomery, AL, 36117
Employer, Employer, Comfort Systems USA Mid-South, Inc., Montgomery, AL, 36104, (205)664-0620
Employer, Additional Service, Comfort Systems USA Mid South, Inc., Montgomery, AL, 36108
","United Association of Plumbers & Steamfitters Local Union No. 52","Description of Unit Involved:
Included: All full-time and regular part-time welders and pipefitters employed by the
Employer out of its facility located at 3440 Birmingham Highway, Montgomery,
AL 36108.
Excluded: All other employees, managers, office clericals, guards and supervisors as defined
in the Act.
",7
R,"Region 19, Seattle, Washington",19-RD-287317,"Fresenius Kidney Care",Closed,12/07/2021,12/15/2021,"Withdrawal Non-adjusted",Bozeman,MT,4,"Employer, Legal Representative, Walker Cynthia, Poore Roth & Robinson, PC, P. O. Box 9199, Missoula, MT, 59807-9199, (406)497-1200
Involved Party, Union, Montana Nurses Association, Clancy, MT, 59634-9687, (406)465-4249
Employer, Employer, Fresenius Kidney Care, Bozeman, MT, 59715-6916, (406)522-9849
Petitioner, Individual
",,"Included: Staff Nurses. Excluded: Social Worker, dieticiian, bio med, AA, Dialysis Tech.",
R,"Region 28, Phoenix, Arizona",28-RD-287377,"Albertson's LLC",Closed,12/07/2021,02/18/2022,"Certification of Results","El Paso",TX,7,"Involved Party, Legal Representative, Watsky David,  Lyon, Gorsky & Gilbert, L.L.P., 12001 North Central Expressway, Suite 650, Dallas, TX, 75243, (214)965-0090
Employer, Legal Representative, Zenor John, Law Office of John L. Zenor, 7933 Painted Sunset Dr., Las Vegas, NV, 89149-8456, (702)395-1588
Employer, Employer, Albertson's LLC, El Paso, TX, 79912-3699, (915)584-9460
Involved Party, Union, United Food and Commercial Workers Local Union No. 540, DALLAS, TX, 75252, (214)328-3515
Petitioner, Individual
",,"Included: Meat Cutters, Meat Clerks, Butcher Block Supervisors, Butcher Block Clerks. 
Excluded: All other employees, guards, watchmen, professional employees, and supervisors.",15
R,"Region 07, Detroit, Michigan",07-RC-287412,"Trinity, Inc.",Closed,12/07/2021,02/25/2022,"Certific. of Representative",Pontiac,MI,29,"Petitioner, Notification, Raymond Bradley, International Brotherhood of Teamsters (IBT), Legal Department,,  25 Louisiana Avenue NW, Washington, DC, 20001, (202)624-6945
Petitioner, Legal Representative, Washington George, Scheff & Washington, P.C., 615 Griswold, Suite 1216, Detroit, MI, 48226, (313)963-1921
Employer, Legal Representative, Tilkens Mark, Jackson Lewis, P.C., 22 East Mifflin Street, Suite 800, Suite 800, Madison, WI, 53703, (608)807-5271
Employer, Legal Representative, Rain Sarah, Jackson Lewis P.C., 211 North Pennsylvania Street, Suite 1700, Indianapolis, IN, 46204-2006, (317)489-6959
Petitioner, Union, Local 614, International Brotherhood of Teamsters (IBT), Pontiac, MI, 48342, (248)334-4573
Employer, Employer, Trinity Transportation Pontiac, Pontiac, MI, 48342, (734)284-9229
","Local 614, International Brotherhood of Teamsters (IBT)","Included: All Full-Time and Part-Time Drivers and Maniteus/Aids

Excluded: All Security Guards, Supervisors, Management, Dispatchers and Mechanics as defined in the Act.",37
R,"Region 32, Oakland, California",32-RC-287405,"Allied Waste Services of North America, dba Republic Services of Salinas",Closed,12/07/2021,12/20/2021,"Withdrawal Non-adjusted",Salinas,CA,30,"Intervenor, Legal Representative, Hillman Kristina, Weinberg, Roger and Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Petitioner, Legal Representative, Bonsall Robert, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 520 Capitol Mall, Suite 300, Sacramento, CA, 95814, (916)325-2100
Employer, Legal Representative, Wheeless Steven, Steptoe & Johnson LLP, 1330 CONNECTICUT AVE NW, WASHINGTON, DC, 20036, (602)499-2759
Petitioner, Union,  International Brotherhood of Teamsters Local Union 890, Salinas, CA, 93905, (831)424-5743
Employer, Employer, Allied Waste Services of North America, dba Republic Services of Salinas, Salinas, CA, 93901-3725, (831)775-3850
Intervenor, Union, Laborers Local Union No. 270, Northern California District Council of Laborers, Salinas, CA, 93901
Intervenor, Union, Salinas, CA, 93905-1526
",,"lncluded:  All full-time and regular part-time drivers, mechanics, and yard employees working at the
Company's Salinas facility.

Excluded: Confidential and office clerical employees, guards, and supervisors as defined by the Act.",
