"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 12, Tampa, Florida",12-UC-326021,"Swissport Fueling, Inc.",Closed,09/18/2023,10/27/2023,"Withdrawal Adjusted","Fort Myers",FL,27,"Employer, Legal Representative, Levitt Mark, Ford & Harrison, LLP, 1477 W Fairbanks Ave, Ste 100, Winter Park, FL, 32789, (407)418-2300
Petitioner, Legal Representative, TANNER ROD, TANNER & ASSOCIATES, PC, 6300 RIDGLEA PL, STE 407, FORT WORTH, TX, 76116, (817)377-8833
Employer, Employer, Swissport Fueling, Inc., Fort Myers, FL, 33913
Petitioner, Union, International Association of Machinists and Aerospace Workers, Upper Marlboro, MD, 20772-2687
",,"PRESENT
INCLUDED:  All full time and regular part time fuelers, mechanics, lead fuelers, and quality control employees employed by the Employer at its facility located at 11850 Regional Lane, Fort Myers, Florida.
EXCLUDED:  All other employees, baggage handlers, customer service agents, office clerical employees, managers, guards, and supervisors as defined in the Act.
PROPOSED:
INCLUDED:  All full time and regular part time fuelers, mechanics, lead fuelers, fueling supervisors, and quality control employees employed by the Employer at its facility located at 11850 Regional Lan4e, Fort Mayers, Florida.
EXCLUDED:  All other employees, baggage handlers, customer service agents, office clerical employees, managers, guards, and supervisors as defined in the Act.
",
R,"Region 05, Baltimore, Maryland",05-RC-325973,"Unity Health Care, Inc.",Closed,09/18/2023,12/05/2023,"Certific. of Representative",Washington,DC,50,"Petitioner, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Legal Representative, Haimout Rana, Littler Mendelson P.C., 633 West Fifth Street, 63rd Floor, Los Angeles, CA, 90071-2005, (213)443-4308
Employer, Legal Representative, Marculewicz Stefan, Littler Mendelson, P.C., 815 Connecticut Ave NW, Ste 400, Washington, DC, 20006, (202)423-3400
Employer, Legal Representative, Grow Thomas, Littler Mendelson, P.C, 815 Connecticut Avenue, NW,, Suite 400, Washington, DC, 20006, (202)772-2502
Petitioner, Union, Union of American Physicians & Dentists (UAPD), Sacramento, CA, 95814-4715, (800)585-6977
Employer, Employer, Unity Healthcare, Inc., Washington, DC, 20003, (202)715-7975
","Union of American Physicians and Dentists AFSCME Local 206, AFL-CIO","Included: All full-time and regular part-time and per diem physicians (MD, DO Physicians, Dentists, Nurse Practitioners, Physician Assistants, Mental Health Clinicians employed at the locations listed in Attachment A

Excluded: All other employees, guards and supervisors",170
R,"Region 13, Chicago, Illinois",13-RC-326017,"Davidson Hotel Company LLC d/b/a Hyatt Centric Chicago Magnificent Mile",Closed,09/18/2023,11/02/2023,"Certific. of Representative",Chicago,IL,28,"Petitioner, Legal Representative, Coady Emily Jo, McCracken, Stemerman & Holsberry, LLP, 475 14th Street, Suite 1200, Oakland, CA, 94612, (415)597-7200
Petitioner, , Myers Eric, McCracken, Stemerman & Holsberry, LLP, 475 14th Street, Suite 1200, Oakland, CA, 94612-1929, (415)597-7200
Employer, Legal Representative, Ondeck Katherine, Baker & Hostetler LLP, 1050 Connecticut Avenue NW, Suite 1100, Washington, DC, 20036-5318, (202)861-1518
Employer, Legal Representative, Rosenberg Paul, BakerHostetler LLP, 45 Rockefeller Plaza, New York, NY, 10111, (212)589-4299
Employer, Employer, Davidson Hotel Company LLC d/b/a Hyatt Centric Chicago Magnificent Mile, Chicago, IL, 60611, (312)274-4400
Petitioner, Union, UNITE HERE Local 1, Chicago, IL, 60604, (312)296-1437
","UNITE HERE Local 1","Included: All regular full-time and part-time employees in the classifications server, host, busser, bartender, cook, room service, 
and dishwasher, employed by the Employer at its facility located at 633 North St. Clair St., Chicago, IL 60611.
Excluded:  All other employees not employed in the classifications identified as “Included” in the unit, sous chefs, chefs, restaurant supervisors, 
banquet servers, banquet housemen, banquet captains, valet employees, bell employees, telephone operators, housekeeping 
employees, front desk employees, engineering employees, front office employees; and casual employees, office clerical employees, 
guards, professional employees, and supervisors, as defined by the Act.",47
R,"Region 01, Boston, Massachusetts",01-RC-325937,"Goodspeed Opera House Foundation, Inc.",Closed,09/18/2023,11/07/2023,"Certific. of Representative","East Haddam",CT,48,"Petitioner, Legal Representative, Place Logan, Livingston Adler Pulda, Meiklejohn & Kelly P.C, 557 Prospect Ave, Fl 2, Hartford, CT, 06105-2922, (860)233-9821
Petitioner, Legal Representative, Rothgeb Nicole, Livingston Adler Pulda Meiklejohn & Kelly PC, 557 Prospect Avenue, 2nd Floor, Hartford, CT, 06105, (860)570-4628
Employer, Legal Representative, MCHALE PATRICK, KAINEN, ESCALERA & MCHALE, P.C., 21 Oak Street, Suite 601, Hartford, CT, 06106-8003, (860)493-0870
Employer, Employer, Goodspeed Opera House Foundation, Inc., East Haddam, CT, 06423-____, (860)873-8664
Petitioner, Union, International Alliance of Theatrical Stage Employees, New York, NY, 10001, (251)447-1333
","International Alliance of Theatrical Stage Employees","All full time and regular part time stagehands, carpenters, production audio engineers, electricians, carpenter run crew, props run crew, staff carpenters, Terris wardrobe supervisors, staff scenic assistants, stitchers, dressers, first hands, lead scenic artists, head electricians, props carpenters, lead props artisans, drapers, props artisans, staff scenic artists, audio assistants, Terris audio engineers, stage supervisors, assistant costume shop managers, wardrobe master, and makeup, hair, and wig stylists employed by the Employer at its Goodspeed Opera House, Terris Theatre, scenery shop, costume shop and scenery paint shop but excluding, directors, clerical employees, and guards, professional employees and supervisors as defined in the Act.",45
R,"Region 20, San Francisco, California",20-RM-326032,"Lighthouse for the Blind and Visually Impaired",Closed,09/18/2023,09/29/2023,"Dismissal Non-adjusted","San Francisco",CA,97,"Petitioner, Legal Representative, Pelusi Margeaux, Hirschfeld Kraemer LLP, 456 Montgomery Street, Suite 2200, San Francisco, CA, 94104, (415)835-9051
Petitioner, Legal Representative, Hirschfeld Stephen, Hirschfeld Kraemer LLP, 456 Montgomery St., Ste 2200, San Francisco, CA, 94104, (415)835-9011
Petitioner, Employer, LightHouse for the Blind and Visually Impaired, San Francisco, CA, 94103, (415)694-7346
Petitioner, Additional Service, LightHouse for the Blind and Visually Impaired, Berkeley, CA, 94703
Petitioner, Additional Service, LightHouse for the Blind and Visually Impaired, Eureka, CA, 95501
Petitioner, Additional Service, LightHouse for the Blind and Visually Impaired, Alameda, CA, 94502
Involved Party, Union, Office and Professional Employees International Union Local 29, Oakland, CA, 94621, (510)746-5960
",,"Included:
Eureka, Berkeley, San Francisco, and Alameda facility full-time, part-time employees.
Excluded:
Section 2(11) Supervisory, confidential employees, seasonal, temporary and guards, as defined by the Act. 
",
R,"Region 29, Brooklyn, New York",29-RM-326259,"Brookhaven Science Associates, LLC",Closed,09/18/2023,10/27/2023,"Certific. of Representative",Upton,NY,16,"Petitioner, Legal Representative, Shapiro Henry, Jackson Lewis P.C., 58 South Service Road, Suite 250, Melville, NY, 11747, (631)247-0404
Petitioner, Employer, Brookhaven Science Associates LLC, Upton, NY, 11973-
Involved Party, Union, International Union of Operating Engineers, AFL-CIO Local 30, Whitestone, NY, 11357, (718)847-8484
","International Union of Operating Engineers, Local 30, AFL-CIO","Included:
All regular full-time and regular part-time cryogenics operations workers, mechanical technicians, operators, electrical technicians, cryogenics, technicians, mechanical technical specialists, technical shift leaders, senior electrical technicians.


Excluded:
All other employees, professional employees, guards and supervisors",16
R,"Region 10, Atlanta, Georgia",10-RC-326004,"Dal-TIle Tennessee, LLC",Closed,09/18/2023,11/06/2023,"Certification of Results",Dickson,TN,80,"Employer, Legal Representative, Cherof Edward, Jackson Lewis P.C., 171 17th Street NW, Suite 1200, Atlanta, GA, 30363, (404)525-8200
Employer, Employer, Dal-TIle Tennessee, LLC, Dickson, TN, 37055, (615)375-5343
Petitioner, Union, United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied & Industrial Service Workers International Union, AFL-CIO, CLC (USW), Pittsburgh, PA, 15222, (412)562-2529
",,"Included:  All full-time and regular part-time production and maintenance employees at the Employer's facility in Dickson, TN.

Excluded:  All temporary employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act",111
R,"Region 20, San Francisco, California",20-RC-326084,"Snap Studios LLC, by KQED Inc.",Closed,09/18/2023,11/14/2023,"Certific. of Representative","San Francisco",CA,13,"Petitioner, Legal Representative, Yen Anne, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Additional Service, Lacob Molly, Snap Studios LLC, by KQED Inc., 2601 Mariposa Street, San Francisco, CA, 94110, (415)553-2306
Employer, Employer, Snap Studios LLC, by KQED Inc., San Francisco, CA, 94110
Petitioner, Union, National Association of Broadcast Employees and Technicians - CWA, San Francisco, CA, 94102, (415)398-3160
","National Association of Broadcast Employees and Technicians-CWA","Included: All full-time, part-time Producers (including Producers, Producers II, Senior Producers, Audio Producers, Senior Audio Producers); Audio Engineers, Graphic/Video Editors in Story Production Dept., Spooked Dept., Operations Dept., Audio Production Dept. of Snap Studios, LLC, by KQED Inc. 
Excluded:  Managers, Supervisors as defined by the Act. 
",13
R,"Region 19, Seattle, Washington",19-RC-326046,"Aegis Senior Communities LLC",Closed,09/18/2023,06/26/2024,"Withdrawal Non-adjusted",Seattle,WA,44,"Petitioner, Legal Representative, Schoonmaker Derek, Barnard Iglitzin & Lavitt LLP, 18 W Mercer St Ste 400, Seattle, WA, 98119-3971, (206)257-6009
Employer, Legal Representative, Hart Douglas, Morgan Lewis & Bockius LLP, 300 South Grand Ave. 22nd Floor, Los Angeles, CA, 90071, (310)907-1000
Petitioner, Legal Representative, Multhaup Marina, Barnard Iglitzin & Lavitt LLP, 18 W Mercer St., Ste. 400, Seattle, WA, 98119-3971, (206)257-6001
Employer, Legal Representative, Marks Richard, Morgan, Lewis & Bockius LLP, 1111 Pennsylvania Ave NW, Washington, DC, 20004-2541, (202)739-5470
Employer, Employer, Aegis Senior Communities LLC, Seattle, WA, 98102, (206)202-9670
Petitioner, Union, SEIU 775, affiliated with Service Employees International Union, Seattle, WA, 98104-1511, (360)951-1819
","SEIU 775, affiliated with Service Employees International Union","Included:  

All full-time and regular part-time employees of Aegis Living Lake Union.

Excluded:  

Supervisors, managers, professional, confidential, and clerical employees, and guards.",41
R,"Region 21, Los Angeles, California",21-RC-325975,"Legoland California, LLC",Closed,09/18/2023,09/27/2024,"Withdrawal Non-adjusted",Carlsbad,CA,42,"Petitioner, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Petitioner, Legal Representative, ADAMIAK JOSEPH, WEINBERG, ROGER & ROSENFELD, 800 Wilshire Blvd., Suite 1020, Los Angeles, CA, 90017, (213)380-2344
Employer, Legal Representative, Mirrafati Kamran, Buchalter, 2029 Century Park East, Suite 3500, Los Angeles, CA, 90067-3021, (310)201-5290
Employer, Legal Representative, Pedhirney Michael, Littler Mendelson, P.C., 333 Bush Street, 34th Floor, San Francisco, CA, 94104, (415)433-1940
Petitioner, Union, International Association of Machinists and Aerospace Workers, District Lodge 947, Long Beach, CA, 90806-2830
Employer, Employer, Legoland California, LLC, Carlsbad, CA, 92008
",,"Included: All ride engineers, water quality and administrative assistants employed in the Legoland Ride Engineering Department. 

Excluded: All other employees, guards and supervisors.",39
R,"Region 16, Fort Worth, Texas",16-RM-325899,"International Rescue Committee, Inc.",Closed,09/15/2023,11/28/2023,"Certific. of Representative",Dallas,TX,82,"Petitioner, Legal Representative, BERGSTRESSER BRANDON, 122 EAST 42ND STREET, NEW YORK, NY, 10168, (917)332-0936
Involved Party, Legal Representative, WATSKY DAVID, 12001 N CENTRAL EXPY, STE 650, DALLAS, TX, 75243-3781, (214)965-0090
Petitioner, Legal Representative, Zuckerman Lyle, Total Line Refrigeration, LLC, 1251 Avenue of the Americas, 21st Floor, New York, NY, 10020, (212)603-6452
Involved Party, Union, OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION, LOCAL 277, FORT WORTH, TX, 76108-1815, (817)246-4981
Petitioner, Employer, INTERNATIONAL RESCUE COMMITTEE, INC., DALLAS, TX, 75206
Petitioner, Employer, INTERNATIONAL RESCUE COMMITTEE, INC., NEW YORK, NY, 10168, (646)341-1617
","INTERNATIONAL RESCUE COMMITTEE, INC.","Included: All regular full-time and regular part-time employees reporting directly into IRC's Dallas Office.

Excluded: Supervisors, managers, confidential employees, guards, volunteers, interns, and individuals providing on-call or occasional interpreting services less than 20 hours per month.",92
R,"Region 32, Oakland, California",32-RC-325858,"Jones Lang LaSalle Americas, Inc.",Closed,09/15/2023,11/01/2023,"Certific. of Representative",Milpitas,CA,9,"Employer, Legal Representative, Pedhirney Michael, Littler Mendelson  PC, 333 Bush Street, 34th Floor, San Francisco, CA, 94104, (415)433-3190
Petitioner, Legal Representative, Zollner Sara, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Employer, Jones Lang LaSalle Americas, Inc., Milpitas, CA, 95035, (415)858-8075
Employer, Employer, Jones Lang LaSalle Americas, Inc., Milpitas, CA, 95035
Employer, Employer, Jones Lang LaSalle Americas, Inc., Milpitas, CA, 95035
Employer, Employer, Jones Lang LaSalle Americas, Inc., Milpitas, CA, 95035
Employer, Employer, Jones Lang LaSalle Americas, Inc., Milpitas, CA, 95035
Petitioner, Union, International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO, San Francisco, CA, 94103, (415)861-1135
","International Union of Operating Engineers Stationary Engineers, Local 39, AFL-CIO","Included: All full time and part time Chief Engineers, Assistant Chief Engineers, Stationary Engineers,
Apprentice Engineers and Utility Engineers.

Excluded: All other classifications, including but not limited to guards, managers, confidential
employees and supervisors as defined by the Act.",8
R,"Region 01, Boston, Massachusetts",01-RM-325910,"National Express Transit, Inc. d/b/a Kiessling Transit Inc.",Closed,09/15/2023,10/23/2023,"Certific. of Representative",Framingham,MA,43,"Involved Party, Legal Representative, Decter Nicole, Segal Roitman, LLP, 33 Harrison Avenue, 7th Floor, Boston, MA, 02111, (617)603-1436
Petitioner, Legal Representative, Rain Sarah, Jackson Lewis P.C., 211 North Pennsylvania Street, Suite 1700, Indianapolis, IN, 46204-2006, (317)489-6959
Petitioner, Employer, National Express Transit, Inc. d/b/a Kiessling Transit Inc., Framingham, MA, 01702, (508)205-0511
Involved Party, Union, AMALGAMATED TRANSIT UNION, LOCAL 22, AFL-CIO, Worcester, MA, 01609
","AMALGAMATED TRANSIT UNION, LOCAL 22, AFL-CIO","Included: Demand response drivers (Armour-Globe election with fixed route driver unit).
Excluded: Dispatchers, road supervisors, supervisors, office clerical, all other employees.",41
R,"Region 32, Oakland, California",32-RC-325844," West Agro, Inc., d/b/a Delaval Manufacturing",Closed,09/15/2023,10/20/2023,"Certific. of Representative",Turlock,CA,9,"Employer, Legal Representative, Woolley Brian, Lathrop GPM LLP, 2345 Grand Blvd., Suite 8, Kansas City, MO, 64108, (816)460-5621
Petitioner, Legal Representative, Rosenfeld David, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Legal Representative, Sams Katherine, North America DeLaval, 11100 N. Congress, Kansas City, MO, 64153, (773)316-1995
Employer, Employer, WEST AGRO, INC., d/b/a DELAVAL MANUFACTURING, Turlock, CA, 95380, (209)668-4405
Petitioner, Union, Teamsters Local 386, Modesto, CA, 95354, (209)526-2755
","Teamsters Local 386","Included: All Production and Maintenance employees

Excluded: All other employees",8
R,"Region 05, Baltimore, Maryland",05-RC-325928,"The Chisholm Legacy Project",Closed,09/15/2023,09/28/2023,"Withdrawal Non-adjusted",Burtonsville,MD,9,"Employer, Employer, The Chisholm Legacy Project, Baltimore, MD, 21202, (510)954-6217
Petitioner, Union, Mid Atlantic Regional Joint Board Workers United, Frederick, MD, 21704, (410)659-2191
",,"Included: All regular full time and regular part time employees.

Excluded: Guards, Managerial, Confidential and Supervisory as defined by the Act.",
R,"Region 28, Phoenix, Arizona",28-RM-326087,"Transdev Services, Inc.",Closed,09/15/2023,11/14/2023,"Certific. of Representative","Las Vegas",NV,122,"Petitioner, Additional Service, Foster James, McMahon Berger, P.C., 2730 N Ballas Rd  Ste 200, Saint Louis, MO, 63131-3039, (314)567-7350
Petitioner, Employer, Transdev Services, Inc., North Las Vegas, NV, 89032-4311
Involved Party, Union, Amalgamated Transit Union, AFL-CIO/CLC, Silver Spring, MD, 20903
","ATU Local 1637","Included: Maintenance Technicians

Excluded:  All Maintenance Supervisors, Parts Clerks and Maintenance Clerks, Managers, Foreman and Supervisors",4
R,"Region 29, Brooklyn, New York",29-RM-326037,"Columbia Care New York, LLC",Closed,09/15/2023,10/27/2023,"Certific. of Representative",Brooklyn,NY,14,"Petitioner, Legal Representative, Butler J., Kauff McGuire & Margolis, LLP, 950 Third Avenue, 14th Floor, New York, NY, 10022, (212)909-0714
Involved Party, Legal Representative, Chun Jae, Friedman & Anspach, 1500 Broadway, Suite 2300, New York, NY, 10036, (212)354-4500
Petitioner, Employer, Columbia Care New York LLC d/b/a The Cannabist Company, Brooklyn, NY, 11201, (302)297-8614
Involved Party, Union, Local 338 RWDSU UFCW, Mineola, NY, 11501
",,"Voting Group Unit B (Unit of Non-Professional Employees)
Included: All full-time and regular part-time Retail Associates, Dispensary Technicians, and
Delivery Technicians.
Excluded: All other employees, Pharmacists, confidential employees, guards, managers, and supervisors as defined in the Act.",3
R,"Region 02, New York, New York",02-RM-325877,"Columbia Care New York, LLC d/b/a Cannabist",Closed,09/15/2023,10/25/2023,"Certific. of Representative","New York",NY,8,"Petitioner, Legal Representative, Butler J., Kauff McGuire & Margolis, LLP, 950 Third Avenue, 14th Floor, New York, NY, 10022, (212)909-0714
Involved Party, Legal Representative, Chun Jae, KAUFF MCCAIN & MCGUIRE LLP, (212)354-4500
Petitioner, Employer, Columbia Care New York, LLC, d/b/a Cannabist, New York, NY, 10003
Involved Party, Union, Local 338, Retail, Wholesale and Department Store Union, UFCW, Mineola, NY, 11501, (516)294-1338
","LOCAL 338, Retail, Wholesale and Department Store Union, AFL-CIO",,6
R,"Region 22, Newark, New Jersey",22-RC-325925,"Babco Services, LLC (Shipyard Buildings)",Closed,09/15/2023,09/29/2023,"Withdrawal Non-adjusted",Hoboken,NJ,8,"Petitioner, Legal Representative, Leonard Geoffrey, Service Employees International Union, Local 32BJ, 25 West 18th Street, New York, NY, 10011, (212)388-3943
Employer, Legal Representative, Fernandez Juan, Fernandez Garcia, LLC, 10 Pine Street, Suite 102, Morristown, NJ, 07960, (973)500-2256
Employer, Employer, Babco Services, LLC, Hillside, NJ, 07205, (201)381-6776
Petitioner, Union, SERVICES EMPLOYEES INTERNATIONAL UNION, LOCAL 32BJ, Newark, NJ, 07102
",,"INCLUDED:  All full-time and regular part-time employees employed at the buildings (1 Independence Court; 2 12th Street; 2 Constitution Court; and 1 & 2 14th St., Hoboken NJ 07030).

EXCLUDED:  Excluding supervisors and guards as defined in the Act.",
R,"Region 22, Newark, New Jersey",22-RC-325918,"Babco Services, LLC (205 Hudson Street)",Closed,09/15/2023,09/29/2023,"Withdrawal Non-adjusted",Hoboken,NJ,3,"Petitioner, Legal Representative, Leonard Geoffrey, Service Employees International Union, Local 32BJ, 25 West 18th Street, New York, NY, 10011, (212)388-3943
Employer, Legal Representative, Fernandez Juan, Fernandez Garcia, LLC, 10 Pine Street, Suite 102, Morristown, NJ, 07960, (973)500-2256
Employer, Employer, Babco Services, LLC, Hillside, NJ, 07205, (201)381-6776
Petitioner, Union, SERVICES EMPLOYEES INTERNATIONAL UNION, LOCAL 32BJ, Newark, NJ, 07102
",,"INCLUDED:  All full-time and regular part-time employees employed at the building (205 Hudson Street, Hoboken New Jersey 07205).

EXCLUDED:  Excluding supervisors and guards as defined in the Act.
",
R,"Region 22, Newark, New Jersey",22-RC-325932,"Babco Services, LLC (90 Columbus Drive)",Closed,09/15/2023,09/29/2023,"Withdrawal Non-adjusted","Jersey City",NJ,4,"Petitioner, Legal Representative, Leonard Geoffrey, Service Employees International Union, Local 32BJ, 25 West 18th Street, New York, NY, 10011, (212)388-3943
Employer, Legal Representative, Fernandez Juan, Fernandez Garcia, LLC, 10 Pine Street, Suite 102, Morristown, NJ, 07960, (973)500-2256
Employer, Employer, Babco Services, LLC, Hillside, NJ, 07205, (201)381-6776
Petitioner, Union, SERVICES EMPLOYEES INTERNATIONAL UNION, LOCAL 32BJ, Newark, NJ, 07102
",,"INCLUDED:  All full-time and regular part-time employees employed at the building (90 Columbus Drive, Jersey City, New Jersey 07302).

EXCLUDED:  Excluding supervisors and guards as defined in the Act.",
R,"Region 22, Newark, New Jersey",22-RC-325938,"Babco Services, LLC (70 Columbus Drive)",Closed,09/15/2023,09/29/2023,"Withdrawal Non-adjusted","Jersey City",NJ,3,"Petitioner, Legal Representative, Leonard Geoffrey, Service Employees International Union, Local 32BJ, 25 West 18th Street, New York, NY, 10011, (212)388-3943
Employer, Legal Representative, Fernandez Juan, Fernandez Garcia, LLC, 10 Pine Street, Suite 102, Morristown, NJ, 07960, (973)500-2256
Employer, Employer, Babco Services, LLC, Hillside, NJ, 07205, (201)381-6776
Petitioner, Union, SERVICES EMPLOYEES INTERNATIONAL UNION, LOCAL 32BJ, Newark, NJ, 07102
",,"INCLUDED:  All full-time and regular part-time employees employed at the building (70 Columbus Drive, Jersey City, New Jersey 07302).

EXCLUDED:  Excluding supervisors and guards as defined in the Act.
",
R,"Region 07, Detroit, Michigan",07-RD-326252,"Attitude Wellness d/b/a Lume Cannibis Co.",Closed,09/15/2023,10/17/2023,"Dismissal Non-adjusted",Monroe,MI,22,"Involved Party, Legal Representative, LeVan Daniel, Kienbaum Hardy Viviano Pelton Forrest, 32300 Northwestern Hwy Ste 200, Farmington Hills, MI, 48334, (248)855-6500
Employer, Legal Representative, DUBAULT ROBERT, Warner, Norcross & Judd, LLP, PO Box 900, Muskegon, MI, 49443-0900, (231)727-2600 x2638
Petitioner, Legal Representative, Young W. James, National Right to Work Legal Defense Foundation, 8001 Braddock Road, Suite 600, Springfield, VA, 22160, (703)321-8510
Employer, Employer, Attitude Wellness d/b/a Lume Cannibis Co., Monroe, MI, 48161, (734)887-9727
Petitioner, Individual
Involved Party, Union, Local 876, United Food and Commercial Workers International Union (UFCW), AFL-CIO, CLC, Southfield, MI, 48034, (248)585-9671
",,"Included: All (22) Full- and Part-Time Luminary Bud Tenders, Hybrid Tenders, Hybrid Drivers, Inventory Lead and Lead Luminaries

Excluded; Managers, Assistant Managers, Office Clerical Employees, Guards and Supervisors as defined by the Act.

",
R,"Region 05, Baltimore, Maryland",05-RC-325915,"BTI Security",Closed,09/15/2023,09/25/2023,"Withdrawal Non-adjusted",Rockville,MD,6,"Petitioner, Union, National Alliance of Security Officers, Pikesville, MD, 21208, (443)865-2026
Employer, Employer, BTI Security, Rockville, MD, 20852, (301)562-9201
",,"Included:  All full-time and part-time Protective Security Officer (PSO's)

Excluded:  All other employees office clerical employees and supervisors defined in the Act.
",
R,"Region 05, Baltimore, Maryland",05-RC-325911,"BTI Security",Closed,09/15/2023,09/25/2023,"Withdrawal Non-adjusted",Bethesda,MD,7,"Employer, Additional Service, Davis Ernest, BTI Security, 1700 Rockville Pike, Suite 200, Rockville, MD, 20852, (301)562-9201
Petitioner, Union, National Alliance of Security Officers, Pikesville, MD, 21208, (443)865-2026
Employer, Employer, BTI Security, Bethesda, MD, 20814, (301)562-9201
Intervenor, Union, International Guards Union of America (IGUA), Oak Ridge, TN, 37831, (865)456-9110
",,"Included: All full-time and regular part-time Protective Security Officers.

Excluded: All other employees, office clerical employees, and supervisors as defined in the Act.",
R,"Region 05, Baltimore, Maryland",05-RC-325946,"BTI Security, Inc.",Closed,09/15/2023,11/28/2023,"Certific. of Representative",Gaithersburg,MD,2,"Employer, Legal Representative, Allen Jim, National Labor Relations Advocate, 312 Walnut Street, Suite 1600, Cincinnati, OH, 45202-4038, (513)646-6472
Petitioner, Union, National Alliance of Security Officers, Pikesville, MD, 21208, (443)865-2026
Intervenor, Union, National League of Justice and Security Professionals, Lothian, MD, 20711, (503)544-3257
Employer, Employer, BTI Security, Rockville, MD, 20852, (301)562-9201
","National Alliance of Security Officers","Included:  All full-time and regular part-time Protective Security Officers

Excluded:  All other employees, office clerical employees and supervisors defined by the Act.
",2
R,"Region 14, Saint Louis, Missouri",14-RC-325871,"Beleaf Medical, LLC",Closed,09/15/2023,06/18/2026,"Certific. of Representative","Saint Louis",MO,18,"Petitioner, Legal Representative, Perez Emily, Hammond and Shinners, P.C., 13205 Manchester Rd Ste 210, St. Louis, MO, 63131-1733, (314)727-1015
Employer, Legal Representative, Kaiser Robert, Armstrong Teasdale LLP, 7700 Forsyth Blvd Ste 1800, Saint Louis, MO, 63105-1807, (314)621-5070
Petitioner, Union, United Food & Commercial Workers Local 655, Ballwin, MO, 63011, (636)394-6500
Employer, Employer, BeLeaf Medical, LLC, St. Louis, MO, 63118
","United Food & Commercial Workers Local 655","Included: Packaging, Lab/Kitchen, Fulfillment;
Excluded: Management, security, office workers, supervisors",16
R,"Region 06, Pittsburgh, Pennsylvania",06-RC-325794,"Gold Star Foods, Inc.",Closed,09/14/2023,10/31/2023,"Certification of Results",Huntingdon,PA,18,"Employer, Legal Representative, Hentosz Brian, Holland & Knight LLP, 625 Liberty Ave Fl 26, Pittsburgh, PA, 15222-3110, (412)201-7676
Employer, Legal Representative, McGee Claire, Littler Mendelson, PC, 625 Liberty Avenue, Suite 2600, Pittsburgh, PA, 15222, (412)201-7603
Employer, Legal Representative, Dull Morgan, Littler Mendelson, PC, 625 Liberty Avenue, 26th Floor, Pittsburgh, PA, 15222, (412)201-7622
Petitioner, Legal Representative, Eberle Robert, Eberle & Bundick, LLC, P.O. Box 44290, Pittsburgh, PA, 15205, (412)368-5541
Petitioner, Union, TEAMSTERS LOCAL 110 A/W INTERNATIONAL BROTHERHOOD OF TEAMSTERS, AFL-CIO, Ebensburg, PA, 15931, (814)472-6646
Employer, Employer, Gold Star Foods, Inc., Huntingdon, PA, 16652, (800)540-0125
",,"Included: All full-time and regular part-time truck drivers employed at the Employer's Huntingdon, PA facility;

Excluded: All office clerical employees, professional employees, guards, managers, and supervisors as defined in the Act, and all other employees.",19
R,"Region 09, Cincinnati, Ohio",09-RD-325790,"GIVEN GLASS AND GLAZING, LLC",Closed,09/14/2023,10/24/2023,"Certification of Results","South Charleston",WV,6,"Involved Party, Legal Representative, Dascoli John, John F. Dascoli, PLLC, 2442 Kanawha Blvd E, Charleston, WV, 25311, (304)720-8684
Employer, Legal Representative, McKown Nelson, Dinsmore & Shohl, LLP, 707 Virginia St E, Suite 1300, Charleston, WV, 25301, (304)357-9921
Employer, Employer, Given Glass and Glazing, LLC, South Charleston, WV, 25303, (304)746-0551
Petitioner, Individual
Involved Party, Union, International Union of Painters and Allied Trades Local Union 970, Charleston, WV, 25311, (304)343-8250
",,"Included:  All full-time and part-time employees.

Excluded:   All office clerical employees and professional employees as defined by the Act.",6
