"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 28, Phoenix, Arizona",28-RC-247964,"FP Holdings, L.P. d/b/a Palms Casino Resort",Closed,09/06/2019,10/09/2019,"Certific. of Representative","Las Vegas",NV,22,"Petitioner, Legal Representative, Barth Daniel, Levy Phillips, APC, 1515 Market Street, Suite 1000, Philadelphia, PA, 19102, (818)797-5777
Employer, Legal Representative, Ricciardi Mark, Fisher & Phillips, LLC, 300 South 4th Street, Suite 1500, Las Vegas, NV, 89101, (702)862-3804
Petitioner, Union, General Teamsters, Airline, Aerospace and Allied Employees, Warehousemen, Drivers, Construction, Rock and Sand, Local 986, Covina, CA, 91724, (626)350-4203
Employer, Employer, FP Holdings, L.P., d/b/a Palms Casino Resort, Las Vegas, NV, 89103, (702)761-7441
","General Teamsters, Airline, Aerospace and Allied Employees, Warehousemen, Drivers, Construction, Rock and Sand, Local 986, International Brotherhood of Teamsters","Included: All full-time bell captains and full-time, part time and on-call bell persons employed by the Employer at its facility in Las Vegas, Nevada. 
Excluded: Employees already represented by a labor organization and all other employees, guards and supervisors, as defined by the Act.",22
R,"Region 19, Seattle, Washington",19-RD-247836,"Cedar Grove Systems, LLC",Closed,09/06/2019,10/07/2019,"Certification of Results",Seattle,WA,8,"Employer, Additional Service, Finch Adrienne, Cedar Grove Systems, LLC, 7343 E Marginal Way S, Seattle, WA, 98108-3513
Involved Party, Additional Service, Hardwick Jason, International Association of Machinists and Aerospace Workers, AFL-CIO, 620 Coolidge Road, Suite 130, Folsom, CA, 95630-3182, (916)985-8101
Employer, Additional Service, Blazey Jay, Cedar Grove Systems, LLC, 7343 E Marginal Way S, Seattle, WA, 98108-3513, (206)832-3037
Employer, Legal Representative, Lynch Matthew, Sebris Busto James, 14205 SE 36th Street, Suite 325, Bellevue, WA, 98006-1505, (425)450-3387
Petitioner, Individual
Employer, Employer, Cedar Grove Systems, LLC, Seattle, WA, 98108-3513, (877)764-5748
Involved Party, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, District Lodge 160, Seattle, WA, 98108-5100, (206)762-7990
",,"Included: All Journeymen and Apprentice Mechanics, Fuel/Lube Technicians, Welders and Working Foremen. 

Excluded: All Other Employees, Guards and Supervisors as Defined by the Act.",8
R,"Region 28, Phoenix, Arizona",28-RC-247913,"Treasure Island",Closed,09/06/2019,09/17/2019,"Withdrawal Non-adjusted","Las Vegas",NV,3,"Petitioner, Legal Representative, Willis Henry, Schwartz, Steinsapir, Dohrmann, & Sommers, LLP, 6300 Wilshire Boulevard, Suite 2000, Los Angeles, CA, 90048, (323)655-4700
Petitioner, Additional Service, Britton James, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Law Department, 8000 East Jefferson Avenue, Detroit, MI, 48214-3963, (313)926-5216
Employer, Employer, Treasure Island, LLC, Las Vegas, NV, 89109-8916, (702)894-7272
Petitioner, Union, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America, UAW, Las Vegas, NV, 89103, (702)800-4744
",,"Included: All Full-Time and regular Part-time Treasure Island Las Vegas Slot Ambassador Dual Rate. 
Excluded: All other employees, professionals, guards and supervisors as defined in the act.",
R,"Region 28, Phoenix, Arizona",28-RC-247923,"Treasure Island, LLC",Closed,09/06/2019,10/09/2019,"Certific. of Representative","Las Vegas",NV,36,"Employer, Legal Representative, Lipkin Harriet, DLA Piper LLP, 500 Eighth Street, NW, Washington, DC, 20004-2131, (202)799-4250
Petitioner, Legal Representative, Willis Henry, Schwartz, Steinsapir, Dohrmann, & Sommers, LLP, 6300 Wilshire Boulevard, Suite 2000, Los Angeles, CA, 90048, (323)655-4700
Petitioner, Additional Service, Britton James, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Law Department, 8000 East Jefferson Avenue, Detroit, MI, 48214-3963, (313)926-5216
Employer, Legal Representative, HARLOW KEVIN, DLA PIPER LLP, 401 B STREET, STE 1700, SAN DIEGO, CA, 92101-4297, (619)699-3402
Employer, Employer, Treasure Island, LLC, Las Vegas, NV, 89109-8916, (702)894-7272
Petitioner, Union, International Union, United Automobile, Aerospace & Agricultural Implement Workers of America, UAW, Las Vegas, NV, 89103-3826, (702)800-4744
","International Union, United Automobile, Aerospace & Agricultural Implement Workers of America, UAW","Included: All Full-Time and regular Part-Time Treasure Island Las Vegas Slot Ambassador
Excluded: All other employees, professionals, guards and supervisors as defined in the act.",34
R,"Region 29, Brooklyn, New York",29-RC-247635,"Five Star Carting, Inc.",Closed,09/05/2019,09/11/2019,"Dismissal Non-adjusted",Brooklyn,NY,130,"Employer, Legal Representative, Maguire Amanda, Dealy, Silberstein & Braverman, LLP, 225 Broadway, Suite 1240, New York, NY, 10007, (212)385-0066
Employer, Additional Service, Tristani Anthony, GPB Waste d/b/a Five Star Carting, and Cogent Waste Solutions LLC, individually and as a successor of GPB Waste, 58-35 47th Street, Maspeth, NY, 11378, (718)349-7555
Intervenor, Legal Representative, Cole Larry, L, 105 Eisenhower Parkway, Suite 401, Roseland, NJ, 07068-1640, (973)403-9200
Employer, Legal Representative, Silberstein Milo, Dealy, Silberstein & Braverman, LLP, 225 Broadway, Suite 1240, New York, NY, 10007, (212)385-0066
Petitioner, Legal Representative, Rosenblum Tamir, Mason Tenders District Council of Greater New York, 520 Eighth Avenue, Suite 650, New York, NY, 10018, (212)452-9451
Employer, Employer, GPB Waste Ny LLC d/b/a Five Star Carting, Inc, Brooklyn, NY, 11222
Intervenor, Union, LOCAL 890, LIFE, Brooklyn, NY, 11209
Petitioner, Union, Waste Material, Recycling and General Industrial Laborers' Local 108, New York, NY, 10010
",,"All full-time and part-time employees but excluding clerical and professional employees, guards, supervisors.",
R,"Region 19, Seattle, Washington",19-RC-247685,"Tyree Oil, Inc.",Closed,09/05/2019,10/18/2019,"Certification of Results",Eugene,OR,14,"Employer, Legal Representative, Duckworth J., Bullard Law, 200 SW Market Street, Suite 1900, Portland, OR, 97201-5720, (503)248-1134
Employer, Legal Representative, Pearson J., Bullard Law, 200 SW Market Street, Suite 1900, Portland, OR, 97201-5720, (503)248-1134
Employer, Legal Representative, Alli Richard, Bullard Law, 200 SW Market St Ste 1950, Portland, OR, 97201-5720, (503)248-1134
Employer, Employer, Tyree Oil, Inc., Eugene, OR, 97402, (541)687-0076
Petitioner, Union, Teamsters Local Union No. 206, affiliated with International Brotherhood of Teamsters, Springfield, OR, 97477-1972, (541)746-6500
",,"Included: Lubricant Division, including Warehouse and Drivers (Eugene and Portland locations). Excluded: Lubricant Division (Roseburg and Coos Bay); All Fuel Division, Office, Managers.",20
R,"Region 06, Pittsburgh, Pennsylvania",06-RC-247720,"Prosegur Command Security Corporation",Closed,09/05/2019,09/12/2019,"Withdrawal Non-adjusted",Pittsburgh,PA,10,"Employer, Legal Representative, Pierson-Scheinberg Laura, Jackson Lewis P.C., 50 California Street, 9th Floor, San Francisco, CA, 94111-4615, (408)248-3333
Employer, Employer, Prosegur Command Security Corporation, Herndon, VA, 20170-____, (703)464-4735
Petitioner, Union, National League of Justice and Security Professionals, Dillsburg, PA, 17019, (503)544-3257
",," Included: All regular part-time and full- time personnel providing Security Service at the Pittsburgh USPS facility 1001 California Ave. 15290 Pittsburgh PA. Excluded: All managerial, administrative, clerical, confidential and Supervisory employees of the Employer as define in the National Labor Relations Act",
R,"Region 03, Buffalo, New York",03-RC-247647,"Telco Construction Inc.",Closed,09/05/2019,10/29/2019,"Certific. of Representative","East Aurora",NY,3,"Employer, Legal Representative, Lewandowski Brian, Lewandowski & Associates, 721 Center Rd, West Seneca, NY, 14224-2181, (716)674-4710
Employer, Employer, Telco Construction, Inc., East Aurora, NY, 14052, (716)805-1520
Petitioner, Union, Laborers International Union of North America Upstate New York Laborers District Council Local 210, Cheektowaga, NY, 14227, (716)908-1062
","Laborers International Union of North America Upstate New York Laborers District Council Local 210","Included:  All full-time and regular part-time laborers employed by the Employer.

Excluded:  office clerical employees, guards, professional employees, supervisors.",3
R,"Region 29, Brooklyn, New York",29-RC-247654,"Crown Waste Corp.",Closed,09/05/2019,09/12/2019,"Withdrawal Non-adjusted",Westbury,NY,10,"Intervenor, Legal Representative, Rothman Gary, Rothman, Rocco, Laruffa, LLP, 3 West Main St. - Ste. 200, Elmsford, NY, 10523, (914)478-2801
Employer, Legal Representative, Horowitz Steven, Horowitz Law Group, LLC, P.O. Box 13, Far Hills, NJ, 07931, (973)789-8300
Petitioner, Legal Representative, Rosenblum Tamir, Mason Tenders District Council of Greater New York, 520 Eighth Avenue, Suite 650, New York, NY, 10018, (212)452-9451
Employer, Employer, Crown Waste Corp., Bethpage, NY, 11713, (516)827-5060
Employer, Additional Service, Crown Waste Corp., Westbury, NY, 11590
Intervenor, Union,  USWA LOCAL 339, (IUJAT), Briarwood, NY, 11435
Petitioner, Union, Waste Material, Recycling and General Industrial Laborers' Local 108, New York, NY, 10018
",,"All full-time and part-time employees but excluding clerical and professional employees, guards, supervisros.",
R,"Region 02, New York, New York",02-RD-247703,"ABM INDUSTRY GROUPS, LLC.",Closed,09/05/2019,10/08/2019,"Certification of Results","New York",NY,7,"Employer, Legal Representative, Raspatello Daniel, ABM, 180 North LaSalle Street, Suite 1400, Chicago, IL, 60601-2603, (312)759-4685
Involved Party, Legal Representative, GLENNON MARTIN, Archer, Byington, Glennon & Levine, LLP, One Huntington Quadrangle, Suite 4C10, P.O. Box 9064,, Melville, NY, 11747-9064, (631)777-6903
Employer, Employer, ABM INDUSTRY GROUPS, LLC., New York, NY, (212)497-0618
Petitioner, Individual
Involved Party, Union, LOCAL 917, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, Floral Park, NY, 11001-1515, (516)358-9620
",,"Included:  porters, cleaners, all employees at building

Excluded:  guards, clerical employees and supervisors",7
R,"Region 32, Oakland, California",32-RC-247696,"International Paper Company, Inc.",Closed,09/05/2019,10/08/2019,"Withdrawal Non-adjusted",Gilroy,CA,38,"Petitioner, Legal Representative, Cohen Caroline, Weinberg Roger & Rosenfeld, 1001 Marina Village Pkwy, Suite 200, Alameda, CA, 94501-6430, (510)337-1001
Employer, Additional Service, Bates Derrick, 6791 Alexander Street, Gilroy, CA, 95020
Employer, Legal Representative, Keenan Mark, Barnes & Thornburgh LLP, 3475 Piedmont Road, NE, Suite 1700, Atlanta, GA, 30305, (404)264-4044
Petitioner, Notification, Haller William, International Association of Machinists and Aerospace Workers, AFL-CIO, Legal Department, 9000 Machinists Place, Rm. 202, Upper Marlboro, MD, 20772-2687, (301)967-4510
Employer, Employer, INTERNATIONAL PAPER COMPANY, INC., Gilroy, CA, 95020, (408)846-2060
Petitioner, Union, International Association of Machinists & Aerospace Workers, District Lodge 725, AFL-CIO, San Diego, CA, 92111, (619)906-0394
",,"Included: All full-time and regular part-time CCC Operator/ Lead, Services, Shipping Lead, Clamp 1, Clamp 2, Ducker 1, Ducker 2, Ducker 3, Ducker 4, Rollstock Clerk, Safety Advocate, Strapper, Stacker 1, Stacker 2, MF 1 Operator, MF 2 Operator, DB, Wet End Relief, Dry End Relief, Forklift 1 Driver, Forklift 2 Driver, Forklift 3 Driver employees employed at the International Paper Bay Sheets plant at 6791 Alexander Street, Gilroy, CA 95020.

Excluded: Guards, Office Clerical and Supervisors as defined in the Act.",
R,"Region 19, Seattle, Washington",19-RC-247623,"Stadelman Fruit, LLC",Closed,09/04/2019,10/03/2019,"Certific. of Representative","Hood River",OR,40,"Employer, Legal Representative, Vickery Lisa, Fisher & Phillips LLP, 560 SW 10th Avenue Suite 450, Portland, OR, 97205, (503)205-8046
Employer, Legal Representative, Lyon Todd, Fisher & Phillips LLP, 560 SW 10th Avenue Suite 450, Portland, OR, 97205, (503)715-7842
Employer, Employer, Stadelman Fruit, LLC, Hood River, OR, 97031, (509)314-6590
Petitioner, Union, Teamsters Local Union No. 670, Hood River, OR, 97031, (971)606-0045
","Teamsters Local Union No. 670","Included: Sorters, Clean up Crew/Sanitation, Forklift Drivers, box makers, packers, segregation room workers Excluded: Office clerical, supervisor, managers and forman",72
R,"Region 09, Cincinnati, Ohio",09-RC-247593,"LEGGETT & PLATT, INC.",Closed,09/04/2019,12/18/2019,"Withdrawal Non-adjusted",Winchester,KY,260,"Employer, Legal Representative, Harper A., Littler Mendelson, P.C., 1301 McKinney St, Suite 1900, Houston, TX, 77010, (713)652-4750
Employer, Legal Representative, Meyer Arrissa, Littler Mendelson, P.C., 2001 Ross Avenue, Suite 1500, Dallas, TX, 75201, (214)880-8180
Employer, Legal Representative, Carter Arthur, Littler Mendelson, PC, 2001 Ross Ave.,Ste. 1500, Lock Box 116, Dallas, TX, 75201, (214)880-8105
Petitioner, Legal Representative, Haller William, International Association of Machinists and Aerospace Workers (IAM&AW), 9000 Machinists Place, Upper Marlboro, MD, 20772, (301)967-4510
Employer, Employer, LEGGETT & PLATT, INC., Winchester, KY, 40391-2102, (859)744-4626
Petitioner, Union, INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, LOCAL 619, AFL-CIO (IAM), Winchester, KY, 40392-0772
",,"Included:  All production and maintenance employees at the Employer's  New Street and Ecton Road, Winchester, Kentucky, plants, including inspectors and shipping and receiving employees.
Excluded:  Over-the-road drivers, office clerical employees, quality auditors, inventory control employees, parts room attendants, guards, professional employees, supervisors, and managers.",
R,"Region 14, Saint Louis, Missouri",14-RC-247614,"Illinois Central School Bus, LLC",Closed,09/04/2019,10/07/2019,"Certific. of Representative",Topeka,KS,115,"Employer, Legal Representative, Chaet Aaron, Williams, Bax, & Saltzman, P.C., 221 N LaSalle St  Ste 3700, Chicago, IL, 60601-1508, (312)372-3311
Employer, Employer, Illinois Central School Bus, LLC, Topeka, KS, 66612, (785)233-2009
Petitioner, Union, International Brotherhood of Teamsters, Local No. 696, Topeka, KS, 66616, (785)232-3866
","International Brotherhood of Teamsters, Local No. 696","Included: Drivers

Excluded: Monitors, office, clerical, professional and confidential employees, and supervisors as defined by the act.",102
R,"Region 25, Indianapolis, Indiana",25-UC-247664,"Modern Plating",Closed,09/04/2019,12/09/2019,"Withdrawal Non-adjusted",Freeport,IL,45,"Employer, Legal Representative, Johlie Christopher, Littler Mendelson, P.C., 300 S. Wacker Drive, Suite 3400, Chicago, IL, 60606, (312)372-5520
Petitioner, Notification, Britton James, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America, (UAW),  AFL-CIO, Law Department, 8000 East Jefferson Avenue, Detroit, MI, 48214-3963, (313)926-5216
Employer, Legal Representative, Dilger Jeffrey, Littler Mendelson, P.C., 80 S 8th St  Ste 1300, Minneapolis, MN, 55402-2136, (612)313-7628
Employer, Employer, Modern Plating, Freeport, IL, 61032-5316, (815)235-3111
Petitioner, Union, International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America and its Local 2201, Lincolnshire, IL, 60069-4328
",,"Included: All full-time production, maintenance and Ieadmen employed by the Company at its Hancock
Avenue facility in Freeport, Illinois.
Excluded)
Excluding office clerical employees, professional employees, inspectors, waste treatment operators,
temporary help and supervisors as defined in the Act.
",
R,"Region 03, Buffalo, New York",03-RC-247603,"D.J. Gerling Electric Enterprises, Inc.",Closed,09/04/2019,11/06/2019,"Certification of Results",Burt,NY,4,"Employer, Legal Representative, Forsyth Daniel, Bond Schoeneck & King PLLC, Avant Building - Suite 900, 200 Delaware Avenue, Buffalo, NY, 14202-2107, (716)416-7019
Employer, Employer, D.J. Gerling Electric Enterprises, Inc. ., Burt, NY, 14028
Petitioner, Union, International Brotherhood of Electrical Workers, Local Union 237, AFL-CIO, Niagara Falls, NY, 14304, (716)297-3650
","IBEW Local 237","All full-time and regular part-time electricians.  Excluded:  Office clerical employees, guards, professional employees and supervisors.",8
R,"Region 20, San Francisco, California",20-RC-247613,"McDonald Wholesale Company",Closed,09/04/2019,10/02/2019,"Certification of Results","West Sacramento",CA,6,"Petitioner, Legal Representative, Sencer Caren, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Legal Representative, McHale Christopher, 1411 Broadway, 16th Floor, New York, NY, 10018, (703)727-1468
Employer, Legal Representative, Vickery Lisa, Fisher & Phillips LLP, 560 SW 10th Avenue Suite 450, Portland, OR, 97205, (503)205-8046
Employer, Legal Representative, Lyon Todd, Fisher & Phillips LLP, 560 SW 10th Avenue Suite 450, Portland, OR, 97205, (503)715-7842
Employer, Employer, McDonald Wholesale Company, West Sacramento, CA, 95691, (916)754-4604
Petitioner, Union, Teamsters Local 150, Sacramento, CA, 95823, (916)392-7070
","International Brotherhood of Teamsters  Local 150","All full time and regular part-time Drivers.
Excluded:  All others",6
R,"Region 13, Chicago, Illinois",13-RC-247653,"MV Transportation, Inc.",Closed,09/04/2019,10/03/2019,"Certification of Results","Lake Bluff",IL,31,"Employer, Legal Representative, Domholdt Patrick, MV Transportation, Inc., P.O. Box 213596, Las Vegas, NV, 89105, (702)279-9883
Petitioner, Union, Teamsters Local Union No. 301, Waukegan, IL, 60087-3408, (847)623-5430
Employer, Employer, MV Transportation, Lake Bluff, IL, 60044
",,"Included:  All fulltime and regular part time shuttle drivers in the division 257 & division 158 serving Abbot labs.  Excluded:  All other employees, office clerical employees, guards & Professional employees.",32
R,"Region 05, Baltimore, Maryland",05-RC-247656,Transdev,Closed,09/04/2019,09/09/2019,"Withdrawal Non-adjusted",Washington,DC,225,"Employer, Employer, Transdev Services, Inc., Fairfax, VA, 22030-6663, (703)339-3224
Petitioner, Union, Connector Operators United for the Pension Local 152, Woodbridge, VA, 22192-2412, (703)357-7194
Intervenor, Union, Amalgamated Transit Union Local 1764, Silver Spring, MD, 20903
",,"Included:  All full-time and part-time bus operators employed by the employer at its Huntington Division 152 facility located in Lorton, VA;  Excluded:  All professional office employees, guards and supervisors as defined in the Act",
R,"Region 27, Denver, Colorado",27-UC-247706,"BlueLinx - Denver",Closed,09/04/2019,10/30/2019,"Withdrawal Non-adjusted",Denver,CO,12,"Employer, Legal Representative, Topolski Douglas, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 1909 K Street, N.W., Suite 1000, Washington, DC, 20006-1134, (202)263-0242
Employer, Employer, BlueLinx - Denver, Denver, CO, 80239, (303)576-8398
Petitioner, Union, International Brotherhood of Teamsters No. 455, Denver, CO, 80212, (303)458-1600
",,"All regular full-time and part-time warehousemen and drivers employed at the Employers South Yard located at 2000 Oxford Ave., Englewood, CO  80110.

Excluded:  All other employees, including clerical employees, guards and supevrisors as described in the Act.",
R,"Region 28, Phoenix, Arizona",28-RC-247708,"Sulphur Springs Valley Electric Cooperative, INC",Closed,09/04/2019,09/12/2019,"Withdrawal Non-adjusted",Willcox,AZ,6,"Employer, Legal Representative, Procter-Murphy Janice, Fennemore Craig, P.C., 2394 East Camelback Road, Suite 600, Phoenix, AZ, 85016-3429, (602)916-5331
Employer, Employer, Sulphur Springs Valley Electric Cooperative, (520)384-2221
Petitioner, Union, Local 1116 of the International Brotherhood of Electrical Workers, AFL-CIO, Tucson, AZ, 85714, (520)792-1475
",,"Included: Warehouse Worker l and Warehouse Worker ll, Safety and Training Specialist l.

Excluded: Tech Ops, Engineering, Admin, IT Dept. 

",
R,"Region 29, Brooklyn, New York",29-RC-247530,"Retail Services WIS Corporation d/b/a WIS International",Closed,09/03/2019,11/12/2019,"Certification of Results",Brooklyn,NY,100,"Employer, Legal Representative, Model Alan, Littler Mendelson, P.C., One Newark Center, 1085 Raymond Blvd, 8th Floor, Newark, NJ, 07102-5235, (973)848-4740
Petitioner, Legal Representative, Mangan J, 271 North Avenue, Suite 206, New Rochelle, NY, 10801, (914)576-7630
Employer, Employer, Retail Services WIS Corporation d/b/a WIS International, Brooklyn, NY, 11204, (858)565-8111
Employer, Additional Service, Retail Services WIS Corporation d/b/a WIS International, San Diego, CA, 92123
Petitioner, Union, Warehouse Production Sales, Local 811, AFL-CIO, Brooklyn, NY, 11215, (718)333-5476
",,"All full time and regular part-time inventory associates, counter, driver, and lead person but excluding all office personnel, supervisors, managers and guards as defined the act.",150
R,"Region 16, Fort Worth, Texas",16-RD-247503,"PHILLIPS 66",Closed,09/03/2019,10/15/2019,"Certification of Results",Sweeny,TX,27,"Employer, Legal Representative, Cooper Jennifer, Phillips 66 Company, 2331 City West Blvd., Houston, TX, 77042, (832)765-1243
Petitioner, Individual
Employer, Employer, Houston, TX, 77042, (832)765-1622
Involved Party, Union, International Union of Operating Engineers Local 564, Richwood, TX, 77531, (979)480-0003
Involved Party, Union, INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 564, RICHWOOD, TX, 77531-2306, (979)480-0003
",,"Included: The operating and maintenance employees at the Employers Alvin, Texas operations, comprising the Chocolate Bayou District, including those operating and maintenance employees employed on the Employer's 10-inch main line originating at the Benedum, Texas Pump Station and extending to the Phillips 66 Company's Refinery at Sweeny, Texas.

Excluded: Employees at the Benedum, Texas Pump Station technical employees, clerical employees, and supervisors within the meaning of the Act.",27
R,"Region 07, Detroit, Michigan",07-RC-247523,"Paramed, Inc. d/b/a American Medical Response of Michigan",Closed,09/03/2019,10/03/2019,"Certification of Results","Grand Rapids",MI,147,"Petitioner, Legal Representative, Hall Douglas, NAGE/IBPO/IAEP, 3510 Main Street, Bridgeport, CT, 06606-3627, (203)371-6170
Employer, Legal Representative, Rowekamp Scott, American Medical Response Ambulance Service, Inc., 6363 S Fiddlers Green Cir  Ste 1400, Greenwood Village, CO, 80111-5024, (303)495-1235
Employer, Employer, Paramed, Inc. d/b/a American Medical Response of Michigan, Grand Rapids, MI, 49503, (616)776-1654
Petitioner, Union, NAGE EMS Local R120-510, Quincy, MA, 02169, (951)334-6505
","International Association of EMT's and Paramedics (IAEP), National Association of Government Employees (NAGE), Service Employees International Union (SEIU), Local 5000","Included: All full time and regular part time EMT's, Paramedics and Field Training Officers employed by the employer working in and out of its Grand Rapids operations and deployments centers including but not limited to the following locations: 517 S Division Ave. Grand Rapids, MI 49503; N Park Dr, Holland MI. 49424; 117 S Maple, Fennville MI. 49408 

Excluded: Office Clerical Employees, all other employees, Confidential Employees, Dispatchers, Mechanics, Fleet Technicians 1 and 2, Couriers, Crew Chiefs, Guards and Supervisors as defined by the act, as amended.",155
R,"Region 05, Baltimore, Maryland",05-RC-247510,"Packaging Corporation of America",Closed,09/03/2019,10/04/2019,"Certific. of Representative",Hanover,PA,10,"Employer, Legal Representative, Dolin Kenneth, Seyfarth Shaw LLP, 233 South Wacker Drive,, Suite 8000, Chicago, IL, 60606-6448, (312)460-5522
Employer, Employer, Packaging Corporation of America, Hanover, PA, 17331, (717)637-3758
Petitioner, Union, United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied-Industrial and Service Workers International Union, AFL-CIO/CLC, Pittsburgh, PA, 15222, (724)920-4921
","United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied-Industrial and Service Workers International Union, AFL-CIO/CLC","Included:  All production and maintenance employees; Excluded:  Temporary and office clerical employees, and supervisors as defined by the Act",47
R,"Region 03, Buffalo, New York",03-RC-247525,"University of Rochester",Closed,09/03/2019,10/07/2019,"Certific. of Representative",Rochester,NY,57,"Employer, Legal Representative, Forsyth Daniel, Bond Schoeneck & King PLLC, 40 Fountain Plz Ste 600, Buffalo, NY, 14202-2223, (716)416-7019
Employer, Employer, University of Rochester, Rochester, NY, 14642
Petitioner, Union, International Brotherhood of Teamsters Local 118, Rochester, NY, 14623-2610, (585)256-1350
","International Brotherhood of Teamsters Local 118","Included All full-time and regular part-time parking services representatives employed by the Employer through its River Campus (500 Joseph C. Wilson Blvd., Rochester, NY) and Medical Center Campus (601 Elmwood Avenue, Rochester, NY) 
Excluded Office clerical employees, assistant supervisors, guards, professional employees and supervisors as defined in the Act, and all other employees.


",59
R,"Region 21, Los Angeles, California",21-RD-247540,"PROBUILD COMPANY LLC d/b/a DIXIELINE LUMBER AND HOME CENTERS",Closed,09/03/2019,10/08/2019,"Certification of Results","SAN DIEGO",CA,25,"Employer, Legal Representative, Berger Bill, L2S Legal, LLC, 2433 South Krameria St., Denver, CO, 80222, (303)223-1178
Involved Party, Legal Representative, Prochazka Richard, Richard D. Prochazka & Associates, P.O. BOX 881566, SAN DIEGO, CA, 92168-1566, (619)296-7676
Employer, Employer, PROBUILD COMPANY LLC d/b/a DIXIELINE LUMBER AND HOME CENTERS, San Diego, CA, 92110-4528
Petitioner, Individual
Involved Party, Union, AUTOMOTIVE & ALLIED INDUSTRIES EMPLOYEES, TEAMSTERS LOCAL UNION  NO. 481, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, SAN DIEGO, CA, 92116
",,"Included: All full time and part time delivery drivers employed by Dixieline Lumber Company at these locations: 3250 Sports Arena Boulevard, San Diego, California; 561 North Tulip Street, Escondido, California 92025; 3450 Highland Avenue, National City, California, 1262 East Main Street, El Cajon, California; 7292 Miramar Road, San Diego, California; 663 Lomas Santa Fe Drive, Solana Beach, California; 8372 Center Drive, La Mesa, California; 4888 Convoy Street, San Diego, California; 2740 Tidelands Avenue, National City, California. 

Excluded: All other employees, managers, guards, and supervisors ??s defined by the Act.",27
R,"Region 19, Seattle, Washington",19-RC-247470,"Best Buy Co., Inc.",Closed,08/30/2019,10/03/2019,"Certification of Results",Spanaway,WA,25,"Employer, Additional Service, Meredith Alice
Employer, Additional Service, Tadlock Alissa, Best Buy Co., Inc., 20209 34th Ave E, Spanaway, WA, 98387-7361, (612)291-1000
Employer, Legal Representative, Wilson Aurora, Littler Mendelson, P.C., 600 University St Ste 2300, Seattle, WA, 98101-4128, (206)623-3300
Petitioner, Legal Representative, Berger Benjamin, Barnard Iglitzin & Lavitt LLP, 18 W Mercer St Ste 400, Seattle, WA, 98119-3971, (206)257-6006
Petitioner, Legal Representative, Franco-Malone Danielle, Barnard Iglitzin & Lavitt LLP, 18 W Mercer St Ste 400, Seattle, WA, 98119-3971, (206)257-6011
Petitioner, Additional Service, Ball Gerald, Laborers Local 1239, affiliated with Laborers International Union of North America, 12101 Tukwila International Blvd., Ste. 300, Tukwila, WA, 98168, (425)741-3556
Employer, Legal Representative, Schneider Mark, Littler Mendelson, P.C., One International Pl Suite 2700, Boston, MA, 02110-2607, (617)378-6000
Employer, Legal Representative, Pedhirney Michael, Littler Mendelson, P.C., 333 Bush St. 34th Floor, San Francisco, CA, 94104-2842, (415)433-1940
Employer, Employer, Best Buy Co., Inc., Richfeld, MN, 55423-8500, (612)291-1000
Petitioner, Union, Laborers Local 1239, affiliated with Laborers International Union of North America, Seattle, WA, 98121-1114, (425)741-3556
",,"Included: All employees at the Spanaway warehouse location. 

Excluded: Supervisors and security guards.",30
