"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 21, Los Angeles, California",21-RC-063610,"Life House Vista Care Center",Closed,08/29/2011,10/18/2011,"Certific. of Representative",Vista,CA,110,"Petitioner, Legal Representative, Goldsmith Eileen, Altshuler Berzon  LLP, 177 Post Street, San Francisco, CA, 94108-4733, (415)421-7151
Employer, Additional Service, FALCONE RICHARD, LITTLER MENDELSON, P.C., 2050 Main St Ste 900, Irvine, CA, 92614-8266, (949)705-3037
Employer, Legal Representative, LEASIA RICHARD, LITTLER MENDELSON, PC, 50 W San Fernando St Fl 15, San Jose, CA, 95113-2429, (408)795-3427
Employer, Employer, LIFE HOUSE VISTA HEALTH CARE CENTER, Vista, CA, 92084-3026
Petitioner, Union, SEIU, SERVICE EMPLOYEES INTERNATIONAL UNION, CTW, CLC, Los Angeles, CA, 90057-1003, (213)985-1712
","SEIU  CTW, CLC","All full time and partime abnd on call CNA's",128
R,"Region 19, Seattle, Washington",19-RC-015437,"Swedish Medical Center",Closed,08/29/2011,09/21/2011,"Certific. of Representative",Seattle,WA,65,"Employer, Employer, Swedish Medical Center, Seattle, WA, 98122-4307, (206)386-3092
Petitioner, Union, SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1199NW, Renton, WA, 98057-3239, (425)917-1199
","SEIU HEALTHCARE 1199NW","Included:  All full time and regular part-time employees in the Customer Service and Billing departments in the following job classifications:  Senior Biller, Insurance AR Representative, Insurance F/U Representative, Billing Customer Service Representative, Business Office Customer Service Coordinator, Document Specialist, Cash Apps Rep, Credit Balance Analyst, Regulatory Specialist.

Excluded:  All other employees, guards and supervisors as defined in Section 2(11) of the Act.",67
R,"Region 27, Denver, Colorado",27-RC-008648,"Winco Foods",Closed,08/29/2011,09/09/2011,"Withdrawal Non-adjusted",Boise,ID,175,"Involved Party, Legal Representative, HERZFELD ALAN, Herzfeld & Piotrowski, LLP, 824 W Franklin St, PO Box 2864, Boise, ID, 83702-5530, (208)331-9200
Employer, Legal Representative, Rowley Christian, Seyfarth Shaw, LLP, 560 Mission Street, Suite 3100, San Francisco, CA, 94105-2930, (415)732-1146
Intervenor, Additional Service, BLACK MARK, WinCo Foods #91 Boise Distribution Center Employee Association, 2390 E. Freight St., Boise, ID, 83735, (503)999-5838
Employer, Employer, WinCo Foods, LLC, Boise, ID, 83716-5721, (208)954-8272
Intervenor, Union, BOISE WAREHOUSE DRIVERS ASSOCIATION, Meridian, ID, 83646-1038, (208)859-4009
Petitioner, Union, International Brotherhood of Teamsters, Local 483, Boise, ID, 83702-5187, (208)343-5439
Involved Party, Union, INT'L BROTHERHOOD OF TEAMSTERS, AFL-CIO, LOCAL UNION #483, Boise, ID, 83702-5187, (208)343-5439
",,"Included:  All full and part-time warehousemen, all full and part-time drivers and all full and part-time TRC employees employed at the Companies 2390 E. Freight Street location.

Excluded:  All other employees, office employees, professional employees, dispatchers, managers, technicians in-charge, guards and supervisors as defined by the Act.",
R,"Region 29, Brooklyn, New York",29-RC-063516,"First Group/First Student Inc.",Closed,08/29/2011,10/11/2011,"Certific. of Representative","Center Moriches",NY,12,"Employer, Employer, FIRST STUDENT, INC, Center Moriches, NY, 11934-1906, (516)433-7600
Petitioner, Union, LOCAL 1205 IBT, Farmingdale, NY, 11735, (516)501-1205
","INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL Union 1205","Included: Dispatchers & Office & Clerical & Personal at the following locations - 180 Railroad Ave Center Moriches, NY - 82 Route 25A Shoreham, NY - Miller Place/Yaphank.

Excluded: Terminal Managers & Security Personnel.",11
R,"Region 04, Philadelphia, Pennsylvania",04-RC-063511,"Wyman-Gordon Pennsylvania, LLC",Closed,08/29/2011,10/18/2011,"Certification of Results",Wilkes-Barre,PA,47,"Employer, Legal Representative, Davis Doreen, Morgan, Lewis & Bockius, LLP, 1701 Market Street, Philadelpia, PA, 19103, (212)326-3833
Petitioner, Union, INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, DISTRICT LODGE 54, LOCAL LODGE 1471, Nellis AFB, NV, 89191, (513)772-9310
Employer, Employer, WYMAN-GORDON PENNSYLVANIA, LLC, Wilkes Barre, PA, 18702-6928, (570)474-3058
",,"Included:
All Full time and regular part time Production and Maintenance Employees employed at the Employers Wilkes-Barre, Pennsylvania location.

Excluded:
Office clerical employees, professional employees, guards & Supervisors as defined in the Act.",47
R,"Region 29, Brooklyn, New York",29-RC-063521,"Estenson Logistics LLC",Closed,08/29/2011,10/17/2011,"Certific. of Representative",Calverton,NY,6,"Employer, Legal Representative, Rubin Jerome, Stoel Rives LLP, 600 University St Ste 3200, Seattle, WA, 98101-3122, (206)628-6600
Employer, Employer, ESTENSON LOGISTICS LLC, Calverton, NY, 11933-3027, (631)830-4954
Petitioner, Union, LOCAL 1205 IBT, Farmingdale, NY, 11735, (516)501-1205
","INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL Union 1205",,8
R,"Region 12, Tampa, Florida",24-RC-063543,"A-9 Enterprises, Inc. d/b/a V.I. Recycling",Closed,08/29/2011,10/26/2011,"Certification of Results",Christiansted,VI,10,"Employer, Legal Representative, Logan George, INDUSTRIAL SERVICES UNLIMITED, INC. (ISU), 1131 King St Ste 204, Christiansted, VI, 00820-4971, (340)773-3200
Employer, Employer, V.I. RECYCLING, Christiansted, VI, 00820-, (908)881-4968
Petitioner, Union, Unted SteelWorkers, Local 8526, Christiansted, VI, 00823-5972, (340)778-5634
","UNITED STEELWORKERS OF AMERICA, LOCAL UNION 8248","Included

All full time and regulr part-time Gate Attendant, Heavy Equipment Operator, Welder, Truck Driver and Laborer


Excluded

All other employees, confidential employees, skilled employees, guards, and supervisors as defined by the Act.",14
R,"Region 21, Los Angeles, California",21-RC-063591,"LIFE HOUSE VISTA CARE CENTER",Closed,08/29/2011,11/29/2011,"Certific. of Representative",Vista,CA,25,"Petitioner, Legal Representative, Goldsmith Eileen, Altshuler Berzon LLP,  177 Post Street, Suite 300, San Francisco, CA, 94108-4733, (415)421-7151
Employer, Legal Representative, MORA JENNIFER L., Akerman LLP, 2049 Century Park E  Fl 5, Los Angeles, CA, 90067-3107, (310)772-7243
Employer, Employer, LIFE HOUSE VISTA HEALTH CARE CENTER, Vista, CA, 92084-3026
Petitioner, Union, SEIU, SERVICE EMPLOYEES INTERNATIONAL UNION, CTW, CLC, Los Angeles, CA, 90057-1003, (213)985-1712
",,"All full time and on call LVN's
Excluded: All supervisory staff as defined by the act including confdential employees, Professional employees, Payrll, Scheduler, Medical records, Guards Supervisors, Management, Social Services, RN's",
R,"Region 20, San Francisco, California",20-UC-063557,"Hawaii State Teachers Association",Closed,08/29/2011,09/30/2011,"Withdrawal Non-adjusted",Honolulu,HI,37,"Employer, Legal Representative, ELENTO-SNEED ANNA, ALSTON HUNT FLOYD & ING, 1001 Bishop St Ste 1800, Honolulu, HI, 96813-3689, (808)524-1800
Employer, Legal Representative, KOBAYASHI ROBIN, ALSTON HUNT FLOYD & ING, 1001 Bishop St Ste 1800, Honolulu, HI, 96813-3689, (808)366-7826
Employer, Employer, HAWAII STATE TEACHERS ASSOCIATION, Honolulu, HI, 96819-4651, (808)833-2711
Petitioner, Union, Hawaii State Teacher Staff Organization, Mililani, HI, 96789-
",,,
R,"Region 07, Detroit, Michigan",07-RC-063561,"Rite Aid",Closed,08/29/2011,10/14/2011,"Certification of Results",Roseville,MI,15,"Petitioner, Additional Service, Plumb Lawrence, United Food and Commercial Workers International Union (UFCW), AFL-CIO, 3900 Olympic Boulevard, Suite 100, Erlanger, KY, 41018-3509, (859)282-8388
Petitioner, Union, UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 876, Madison Heights, MI, 48071
Employer, Employer, Rite Aid Corporation, Rite Aid of New York, Inc., Eckerd Corporation, Genovese Drug Stores, Inc., and Thrift Drug, Inc., Camp Hill, PA, 17011-2400, (717)731-6531
",,"Included: All full-time and part-time employees, employed at the above employer's facility located at 25996 Gratiot Ave Roseville MI 48066

Excluded: Managers, Assistant. Managers, Pharmacist, Pharmacist Interns, Guards and Supervisors as defined by the Act.",15
R,"Region 05, Baltimore, Maryland",05-RC-063585,"Trinity Protection Services",Closed,08/29/2011,10/20/2011,"Certific. of Representative",Largo,MD,35,"Petitioner, Additional Service, MOORE JAMES, GREGORY, MOORE, JEAKLE, HEINEN AND BROOKS, 65 Cadillac Square, Suite 3727, Detroit, MI, 48226, (313)964-5600
Petitioner, Additional Service, Department Organizing, INTERNATIONAL UNION, SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA, LOCAL 287, 25510 Kelly Road, Roseville, MI, 48066, (586)772-7250
Petitioner, Additional Service, O'QUINN RICK, INTERNATIONAL UNION, SECURITY, POLICE and FIRE PROFESSIONALS OF AMERICA (SPFPA), 4100 N Wickham Rd Ste 102, # 200, Melbourne, FL, 32935-2487, (321)543-3310
Employer, Employer, TRINITY PROTECTION SERVICES, INC., Largo, MD, 20774-4752, (301)333-7450
Petitioner, Union, SECURITY EMPLOYEES UNION, Roseville, MI, 48066, (586)772-7250
","SECURITY EMPLOYEES UNION","Included:  All full-time and/or regular part-time armed & unarmed security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended employed by Trinity Protection Services @ U.S. DOD Mark Center, 4825 Mark Center Dr., Alexandria, VA  22311

Excluded:  All office clerical employees, professional employees, supervisors, as defined in the Act, as amended, and all other employees",31
R,"Region 03, Buffalo, New York",03-UC-000546,"EJ Noble Hospital and Kinney Nursing Home",Closed,08/26/2011,09/02/2011,"Withdrawal Non-adjusted",Gouverneur,NY,152,"Employer, Employer, EJ NOBLE HOSPITAL AND KINNEY NURSING HOME, Gouverneur, NY, 13642-1090, (315)287-1000
Petitioner, Union, 1199SEIU UNITED HEALTHCARE WORKERS EAST, Gouverneur, NY, 13642-1465, (315)287-9013
",,,
R,"Region 03, Buffalo, New York",03-UC-000545,"EJ Noble Hospital and Kinney Nursing Home",Closed,08/26/2011,09/02/2011,"Withdrawal Non-adjusted",Gouverneur,NY,5,"Employer, Employer, EJ NOBLE HOSPITAL AND KINNEY NURSING HOME, Gouverneur, NY, 13642-1090, (315)287-1000
Petitioner, Union, 1199 SEIU UNITED HEALTHCARE, Gouverneur, NY, 13642-1465, (315)287-9013
",,"Included: All full-time regular part time service and maintenance employees and office clerical employees

Excluded: Asst. Controler/Senior Accountant, Asst. Dire. of Med. Rec. Business office magrs, administrators supervisor, Administrative secretaries, reg. service secretaries, all of the acct. Dept. guards and other supervisors.",
R,"Region 19, Seattle, Washington",19-RD-003905,"J. R. Simplot Co.",Closed,08/26/2011,08/30/2011,"Withdrawal Non-adjusted","Moses Lake",WA,8,"Employer, Employer, J. R. SIMPLOT CO., Moses Lake, WA, 98837-9117
Petitioner, Individual
Involved Party, Union, International Brotherhood of Teamsters (IBT), Yakima, WA, 98902-2535, (509)452-7194
",,"INCLUDED:  All employees assigned to classifications required for the Trucking Operation at the Employer's Moses Lake,                      Washington facility",
R,"Region 15, New Orleans, Louisiana",26-RC-063405,"Performance of Brentwood LP",Closed,08/26/2011,11/22/2011,"Certification of Results",Brentwood,TN,16,"Employer, Legal Representative, Bernstein Steven, Fisher Phillips LLP, 2300 SUN TRUST FINANCIAL CENTRE, 401 EAST JACKSON STREET, TAMPA, FL, 33602, (813)769-7500
Employer, Legal Representative, MOON TRACY, Fisher & Phillips LLP, 227 W Trade St Ste 2020, Charlotte, NC, 28202, (404)231-1400
Employer, Employer, LEXUS OF NASHVILLE SOUTH  BRENTWOOD N&U, Brentwood, TN, 37027-8019, (615)221-5000
Petitioner, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, Arlington, TX, 76011, (817)505-0100
",,"Included:  All full time and part time auto technicians.

Excluded:  All sales, parts, service consultants, diagnostics specialist, lube, dispatcher-lead tech, office clerical employees, professional employees, managerial employees, gurads and supervisors as defined in the Act.",20
R,"Region 31, Los Angeles, California",31-RC-063411,"Rock Solid Creations Landscape & Masonry Inc. dba Rock Solid Creations",Closed,08/26/2011,10/06/2011,"Certific. of Representative","Various Cities",CA,20,"Petitioner, Legal Representative, PEREZ CARLOS, Reich, Adell & Cvitan, A PLC, 2670 N Main St Ste 300, Santa Ana, CA, 92705-6654, (213)386-3860
Employer, Additional Service, FRANKHAUSER KEVIN, Rock Solid Concepts, 1238 1st St, Los Osos, CA, 93402-1104, (805)528-7973
Employer, Legal Representative, PFEIFER RONALD, GODFREY & KAHN, S.C., 333 Main St Ste 600, Green Bay, WI, 54301-5122, (920)436-7668
Petitioner, Union, SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS AND ITS AFFILIATED LOCALS, South El Monte, CA, 91733, (626)350-9403
Employer, Employer, Rock Solid Concepts, Los Osos, CA, 93412-6700, (805)528-7973
","LABORERS INTERNATIONAL UNION LOCAL 220, AFL-CIO","Included:  Including but not limited to all landscaping employees, laborers equipment operators, block/brick and cement mason and any other construction craft workers employed by the employer within the 12 Southern California Counties - San Diego, Kern, Los Angeles, Ventura, Santa Barbara, Orange, San Bernardino, Inyo, Mono, Riverside, Imperial and San Luis Obispo.

Excluded:  All confidential employees, secretaries, supervisors and security guards as defined by the Act.",17
R,"Region 20, San Francisco, California",20-RD-063417,"Siskiyou Training & Employment Program",Closed,08/26/2011,09/08/2011,"Withdrawal Non-adjusted",Weed,CA,7,"Involved Party, Legal Representative, Steele Kerianne, WEINBERG, ROGER & ROSENFELD, P.C., (510)337-1001
Employer, Employer, SISKIYOU TRAINING & EMPLOYMENT PROGRAM (STEP), Weed, CA, 96094-2575, (530)938-3231
Petitioner, Individual
Involved Party, Union, SEIU LOCAL 1021, Redding, CA, 96002-1115
",,N/A,
R,"Region 04, Philadelphia, Pennsylvania",04-RC-063404,"Sunrise Senior Living, Inc.",Closed,08/26/2011,10/14/2011,"Certification of Results",Galloway,NJ,80,"Employer, Legal Representative, FREILICHER FREDERIC, HUNTON & WILLIAMS, LLP, 1751 Pinnacle Dr Ste 1700, Mc Lean, VA, 22102-3836, (703)714-7568
Petitioner, Legal Representative, Goodman Laurence, Willig, Williams & Davidson, 1845 Walnut St Ste 2400, Philadelphia, PA, 19103-4723, (215)656-3608
Petitioner, Union, Teamsters Local 331 a/w International Brotherhood of Teamsters, Egg Harbor City, NJ, 08215, (609)641-2331
Employer, Employer, SUNRISE SENIOR LIVING, INC., Galloway, NJ, 08205-9401
",,"Included:  All full-time CNA/care managers, Lead CNA/care managers, Medical Technicians, cooks, Lead cooks, dishwashers, housekeepers and concierges employed by the Employer.
Excluded:  All other employees, guards and supervisors as defined in the Act.",107
R,"Region 15, New Orleans, Louisiana",15-UC-063451,"Lockheed Martin",Closed,08/26/2011,10/28/2011,"Unit Clarification","John C. Stennis Space Center",MS,133,"Employer, Additional Service, COYLE MATTHEW, LOCKHEED MARTIN CORPORATION, 6801 Rockledge Dr,  #S2138, Bethesda, MD, 20817-1877, (301)897-6211
Petitioner, Additional Service, Haller William, INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO,  DISTRICT LODGE 751, 9000 Machinists Place, Upper Marlboro, MD, 20772, (301)967-4510
Employer, Employer, LOCKHEED MARTIN CORPORATION, Stennis Space Center, MS, 39529-0001, (202)243-2244
Petitioner, Union, International Association of Machinists and Aerospace Workers, AFL-CIO, Arlington, TX, 76011, (817)505-0100
",,"Included:  Configuration Management Associate, Configuration Management Associate (Senior), Data Analyst, Data Analyst (Senior), Document Coordinator, Document Coordiantor (Senior), Drafter, Drafter (Senior), Engineering Associates, Engineering Associates (Senior), Engineering Technician I (Electrical), Engineering Technicial I (Mechanical), Engineering Technician II (Electrical), Engineering Technician II (Mechanical), Engineering Technician III (Electrical), Engineering Technicians III (Mechanical), Engineering Technicians IV (Electrical), Engineering Technician IV (Mechanical), Engineering Technician Lead, Facilitator, Safety / Quality, Safety / Quality (Senior), Technical Editor, Techinical Editor (Senior), Work Control,  Work Control (Senior).

Excluding:  All Office Clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.

Labor Organization seeks to clarify the unit by Including the following classifications into the bargaining unit:  Engineering Technician III (Electrical) (Formerly of Pratt & Whitney), Engineering Technician III (Mechanical) (Formerly of Pratt & Whitney), Engineering Technician IV (Electrical) (Formerly of Pratt & Whitney), Engineering Technician IV (Mechanical) (Formerly of Pratt & Whitney)",
R,"Region 28, Phoenix, Arizona",28-RC-063470,"Freeport-McMoran Miami Inc.",Closed,08/26/2011,10/18/2011,"Certification of Results",Claypool,AZ,101,"Petitioner, Additional Service, PROCHNOW GARY, INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL, 17812 W Red Bird Rd, Surprise, AZ, 85387-1036, (816)377-3245
Employer, Legal Representative, NIEMUTH NATHAN, Ryley, Carlock and Applewhite, 1 North Central Avenue, Suite 1200, Phoenix, AZ, 85004-4417, (602)440-4800
Petitioner, Union, INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL, Kansas City, KS, 66101-2510
Employer, Employer, FREEPORT-MCMORAN MIAMI INC., Claypool, AZ, 85532-4444, (928)473-7100
",,"INCLUDED: All full-time and regular part-time smelter maintenance employees; including acid plant maintenance employees, oxygen plant maintenance employees, steam plant and powerhouse maintenance employees (boiler tenders), RCM employees, boiler QC inspectors, Converter maintenance and corverter rebuild employees.

EXCLUDED: All other employees, managers, office clerical employees, guards and supervisors as defined by the Act.",102
R,"Region 28, Phoenix, Arizona",28-RC-063465,"Management & Training Corporation",Closed,08/26/2011,10/05/2011,"Certific. of Representative",Kingman,AZ,240,"Employer, Additional Service, SCHWARTZKOPF KRISTIN, Management & Training Corporation (Operating the Arizona State Prison), P.O. Box 3939, Kingman, AZ, 86402-3939
Employer, Legal Representative, Amundsen Martha, Management & Training Corporation, P.O. Box 10, 500 North Market Place Drive, Centerville, UT, 84014-0010, (801)693-2602
Petitioner, Additional Service, INMAN ROBERT, INTERNATIONAL UNION OF SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (SPFPA), 4878 W Carla Vista Ct, Chandler, AZ, 85226-2933, (480)592-0768
Petitioner, Union, International Union, Security, Police and Fire Professionals of America (SPFPA), Roseville, MI, 48066, (586)772-7250
Employer, Employer, Management & Training Corporation, Centerville, UT, 84014-0010
","INTERNATIONAL UNION, SECURITY, POLICE AND  FIRE PROFESSIONALS OF AMERICA (SPFPA)","Included:  All full time and/or regular part time correction officers, bailiffs, & transport officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended, employed by Management & Training Corporation @ Arizona State Prison Complex; 4626 W English Dr, Kingman, AZ 865241.

Excluded:  All office clerical employees, professional employees, supervisors, as defined in the Act, as amended, and all other employees.",320
R,"Region 28, Phoenix, Arizona",28-RC-063512,"RAMCO Industrial and  T & T  Staff Management, LP",Closed,08/26/2011,09/02/2011,"Withdrawal Non-adjusted","El Paso",TX,12,"Petitioner, Legal Representative, Aubrey Lucas, Sherman Dunn, P.C., 900 Seventh Street, N.W., Suite 1000, Washington, DC, 20001, (202)785-9300
Employer, Legal Representative, Blumenfeld Robert, Mendel & Blumenfeld, LLP, 5809 Acacia Circle, El Paso, TX, 79912-4859, (915)587-7878
Employer, Legal Representative, Blanco Steven, BLANCO ORDONEZ AND WALLACE, 5715 Cromo Drive, El Paso, TX, 79912-5538, (915)845-5800
Employer, Employer, RAMCO INDUSTRIAL, El Paso, TX, 79904-3331, (915)725-1841
Petitioner, Union, INTERNATIONAL ASSOCIATION OF HEAT AND FROST INSULATORS AND ALLIED WORKERS, AFL-CIO, Albuquerque, NM, 87108-2819
Employer, Employer, T & T STAFF MANAGEMENT, LP, (915)755-1882
",,,
R,"Region 02, New York, New York",02-RC-063318,"Ryan/Chelsea-Clinton Community Health Center",Closed,08/25/2011,09/12/2011,"Withdrawal Non-adjusted","new york",NY,12,"Employer, Legal Representative, SOLOMON TERRI, Littler Mendelson, P.C., 1121 Delta Road, Whitmire, SC, 29178, (212)583-2662
Petitioner, Union, NEW YORK STATE FEDERATION OF PHYSICIANS & DENTISTS, New York, NY,  10016-1915, (212)986-3859
Employer, Employer, RYAN/CHELSEA-CLINTON COMMUNITY HEALTH CENTER, New York, NY, 10036-2904
",,,
R,"Region 16, Fort Worth, Texas",16-RC-063338,CSI,Closed,08/25/2011,09/01/2011,"Withdrawal Non-adjusted",Austin,TX,830,"Petitioner, Union, United Government Security Officers of America, Local 508, Westminster, CO, 80031-3692, (303)650-8515
Petitioner, 
Employer, Employer, CSI, Washington, DC, 20012-1616, (301)589-0303
Involved Party, Additional Service, SPFPA, LOCAL 48, Dallas, TX, 75222-5038
Involved Party, Union, International Union, Security, Police and Fire Professionals of America, (SPFPA), Roseville, MI, 48066, (586)772-7250
",,"Included: All regular full time and part time security officer employed  by the employer at the FAA in Fort Worth, Texas.

Excluded: All office clerical, professional employees and supervisors as defined by the NLRA.",
R,"Region 12, Tampa, Florida",24-RC-063356,"200 Cartas Films LLC",Closed,08/25/2011,08/31/2011,"Withdrawal Non-adjusted","San Juan",PR,30,"Employer, Legal Representative, ESTRELLA-ARTEAG ALBERTO, TORO, COLóN, MULLET, RIVERA & SIFRE, P.S.C., PO Box 195383, San Juan, PR, 00919-5383, (787)751-8999
Petitioner, Legal Representative, HERNANDEZ TAYRA, HERNANDEZ & LOPEZ LAW OFFICE, PO Box 16589, San Juan, PR, 00908-6589, (787)304-0435
Petitioner, Union, INTERNATIONAL ALLIANCE OF THATRICAL STAGE EMPLOYEES, MOVING PICTURES THENICIANS, ARTIST, AND CRAFT, San Juan, PR, 00919-1963
Employer, Employer, 200 CARTAS FILMS, LLC, (787)705-9965
",,"Included:  All full time and regular part time theatrical stage employees including moving picture technicians, artists and allied craft employees employed by the Employer for the film ""200 Cartas"" in Puerto Rico.

Excluded:  All other employees guards and supervisors as defined in the Act.",
R,"Region 18, Minneapolis, Minnesota",18-RC-063317,"Regions Hospital",Closed,08/25/2011,10/13/2011,"Certific. of Representative",Minneapolis,MN,20,"Petitioner, Legal Representative, COSTELLO MARTIN, Teamsters Local 120, 9422 ULYSESS ST NE, BLAINE, MN, 55434-3573, (763)267-6122
Employer, Legal Representative, Trachsel Thomas, Felhaber Larson, 220 South Sixth Street, Suite 2200, Minneapolis, MN, 55402-4504, (612)339-6321
Petitioner, Union, Teamsters Local 120, BLAINE, MN, 55434-3573, (763)267-6120
Employer, Employer, REGIONS HOSPITAL, Saint Paul, MN, 55106-5848, (651)254-4804
","INTERNATIONAL BROTHERHOOD OF TEAMSTERS, TEAMSTERS LOCAL NO. 120","All regular full time and all regular part time Counselors, Assistant Counselors, Chemical Health Assessors, per diem Counselors and MICD counselors; excluded Office clericals, Managers, Maintenance, Guards, and Supervisors as defined in the act and all other employees.",20
R,"Region 06, Pittsburgh, Pennsylvania",06-RC-063327,"Silver Oaks Nursing Center",Closed,08/25/2011,09/02/2011,"Withdrawal Non-adjusted","New Castle",PA,10,"Intervenor, Legal Representative, DAVIDSON CLAUDIA, Law Office of Claudia Davidson, 249  4th Avenue, Suite 1904, Law & Finance Bldg., Pittsburgh, PA, 15219-1503, (412)391-7709
Employer, Legal Representative, HNATH MICHAEL, Dillon, McCandless, King, Coulter & Graham, LLP, 128 W Cunningham St, Butler, PA, 16001-5742, (724)283-2200
Employer, Employer, SILVER OAKS NURSING CENTER, New Castle, PA, 16101-2097, (724)654-7791
Petitioner, Union, Teamsters Local Union No. 261, a/w International Brotherhood of Teamsters, New Castle, PA, 16105-5515, (724)658-5554
Intervenor, Union, SERVICE EMPLOYEES INTERNATIONAL UNION, HEALTHCARE PA, Philadelphia, PA, 19103-1220
",,,
R,"Region 22, Newark, New Jersey",22-RD-063413,"Omni Waste Services",Closed,08/25/2011,09/15/2011,"Dismissal Non-adjusted",Paterson,NJ,6,"Petitioner, Individual
Employer, Employer, OMNI WASTE SERVICES, Paterson, NJ, 07504-1719, (973)279-0003
Involved Party, Union, TEAMSTERS  LOCAL  125, INTERNATIONAL BROTHEHROOD OF TEAMSTERS, Wayne, NJ, 07470-
",,,
R,"Region 14, Saint Louis, Missouri",14-RD-063276,"Huston Patterson Corporation",Closed,08/24/2011,10/04/2011,"Withdrawal Non-adjusted",Decatur,IL,38,"Employer, Legal Representative, ELLIS CHRISTOPHER, Bolen Robinson & Ellis, LLP, 202 S Franklin St Fl 2, Decatur, IL, 62523-1364, (217)429-4296
Involved Party, Legal Representative, ALLISON THOMAS, Allison, Slutsky & Kennedy, P.C.,  230 W Monroe St, Ste 2000, CHICAGO, IL, 60606, (312)364-9400
Employer, Employer, HUSTON PATTERSON CORPORATION, Decatur, IL, 62522-3396, (217)429-5161
Petitioner, Individual
Involved Party, Union, LOCAL 219M GRAPHIC COMMUNICATIONS CONFERENCE, Macon, IL, 62544-7153
",,"Included: All full-time and regular part-time employees including presspeople, prepress/electronic prepress, bindery, shipping and receiving, truck drivers, assistants, warehouse workers, plant helpers, sheeter operators, and utility bindery workers.

Excluded: All office clerical employees, sales personnel, coordinators, salaried employees, guards, and supervisors as defined in the Act.",
R,"Region 02, New York, New York",02-RD-063230,"Martin Brower",Closed,08/24/2011,06/29/2012,"Certification of Results",Harriman,NY,83,"Intervenor, Legal Representative, CLIFTON DANIEL, Lewis, Clifton & Nikolaidis, P.C., 350 West 31st Street, Suite 401, New York, NY, 10001-1931, (212)419-1500
Employer, Legal Representative, Stolzenburg Mark, Vedder Price P.C., 1633 Broadway Fl 47, New York, NY, 10019-6771, (312)609-7512
Employer, Employer, MARTIN BROWER METROPLEX, Harriman, NY, 10926-3100, (845)492-5208
Intervenor, Union, Local 445, International Brotherhood of Teamsters, Rock Tavern, NY, 12575-5025
Petitioner, Individual
",,,86
R,"Region 05, Baltimore, Maryland",05-RC-063238,"Jenkins Security Consultants",Closed,08/24/2011,09/07/2011,"Certific. of Representative",Washington,DC,15,"Petitioner, Additional Service, Clark Matthew, International Union, Security, Police and Fire Professionals of America (SPFPA), 65 Cadillac Square, Suite 3727, Detroit, MI, 48226, (313)964-5600
Petitioner, Additional Service, O'QUINN RICK, INTERNATIONAL UNION, SECURITY, POLICE and FIRE PROFESSIONALS OF AMERICA (SPFPA), 4100 N Wickham Rd Ste 102, # 200, Melbourne, FL, 32935-2487, (321)543-3310
Petitioner, Additional Service, TRIGGS TIMOTHY, United Federation LEOS-PBA, 25510 Kelly Road, Roseville, MI, 48066, (860)309-1996
Employer, Employer, JENKINS SECURITY CONSULTANTS, Washington, DC, 20018-3223, (202)832-9653
Petitioner, Union, SECURITY EMPLOYEES UNION, Roseville, MI, 48066, (586)772-7250
","SECURITY EMPLOYEES UNION","Included:  All full-time and/or regular part-time security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended employed by Jenkins Security @ DIA, 3001 Clarendon Blvd., Suite 9, Arlington, VA  22201

Excluded:  All office clerical employees, professional employees, supervisors, as defined in the Act, as amended, and all other employees",26
