"Case Type",Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Employees on charge/petition",Participants,Union,"Unit Sought",Voters
R,"Region 25, Indianapolis, Indiana",25-RC-089786,"UNITED NATURAL FOODS, INC.",Closed,09/24/2012,04/05/2013,"Certification of Results",GREENWOOD,IN,148,"Petitioner, Legal Representative, Barney Alexander, The Karmel Law Firm, 221 N La Salle St Ste 2900, Chicago, IL, 60601-1306, (312)641-2910
Employer, Legal Representative, Kelley Matthew, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 1601 Cherry Street, Suite 1400, Philadelphia, PA, 19102, (317)916-2520
Employer, Legal Representative, Shoup Steve, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 1601 Cherry Street, Suite 1400, Philadelphia, PA, 19102, (317)287-3534
Employer, Employer, UNITED NATURAL FOODS, INC., Greenwood, IN, 46143-7537, (317)865-7140
Petitioner, Union, UNITED FOOD AND COMMERCIAL WORKERS LOCAL 700, Indianapolis, IN, 46240-1409, (317)814-3285
","UNITED FOOD AND COMMERCIAL WORKERS LOCAL 700","Included:
All full-time and regular part-time pickers, selectors, lift operators, loaders, inventory control associates, cross dock coordinators facilities technicians, sanitation associates and haulers at the Employer's Greenwood, Indiana facility
Excluded:
temporary agency employees, all office clerical employees, all professional employees and all guards and supervisors as defined in the Act.",159
R,"Region 13, Chicago, Illinois",13-RC-089915,"Lintrac Services, Inc.",Closed,09/24/2012,02/26/2015,"Withdrawal Non-adjusted",Northlake,IL,21,"Employer, Additional Service, SEVERINO JOSEPH, LINTRAC SERVICES, INC, 3596 Moreland Ave, Conley, GA, 30288-1512
Employer, Additional Service, SEVERINO JOSEPH, LINTRAC SERVICES, INC, 522 New Hope Rd, Fayetteville, GA, 30214-3702
Petitioner, Legal Representative, Featherman Mark, Willig, Williams and Davidson, 1845 Walnut Street, 23rd Floor, Philadelphia, PA, 19103, (215)656-3600
Petitioner, Additional Service, Flynn Matthew, International Brotherhood of Teamsters Local 710, 9000 187th Street, Suite 100, Mokena, IL, 60448-7711, (773)254-3200
Employer, Additional Service, BLACKWELL THOMAS, LINTRAC SERVICES, INC, 4798 Shallow Ridge Rd NE, Kennesaw, GA, 30144-5303, (404)366-2247
Petitioner, Union, Teamsters Local 710, Mokena, IL, 60448-7711, (773)254-3200
Employer, Employer, LINTRAC SERVICES, INC, Conley, GA, 30288-1512, (404)366-2247
",,"Included:  All full-time and regular part-time mechanics employed by the Employer at its worksite currently located at 301 W. Lake St. Northlake, IL 60164; excluding all office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",
R,"Region 29, Brooklyn, New York",29-RC-089815,"New Door Corp.",Closed,09/24/2012,10/11/2012,"Withdrawal Non-adjusted",Brooklyn,NY,5,"Petitioner, Legal Representative, IACCARINO RICARDO, Barnes, Iaccarino & Shepherd, LLP, 258 Saw Mill River Road, Suite 3, Elmsford, NY, 10523, (914)592-1515
Employer, Employer, NEW DOOR CORP., LLC, Brooklyn, NY, 11232-2618, (718)965-0101
Petitioner, Union, Amalgamated, Industrial and Toy & Novelty Workers of America, Local 223, AFL-CIO, Valley Stream, NY, 11580
",,"Included: All full time and regular part time production, maintenance, Shipping and receiving and janitorial employees.

Excluded: All other as defined in the Act.",
R,"Region 05, Baltimore, Maryland",05-RC-089835,"Jenkins Security Consultants",Closed,09/24/2012,11/26/2012,"Certific. of Representative",Washington,DC,22,"Employer, Employer, DFW Security Protective Service, Washington, DC, 20018-3223, (817)831-2000
Petitioner, Union, UNION RIGHTS FOR SECURITY OFFICERS, Washington, DC, 20006-1631, (240)723-6234
Intervenor, Union, United Security & Police Officers of America (USPOA), Local 210, Toms River, NJ, 08757-1330, (732)644-0390
","United Security & Police Officers of America (USPOA)","Included:  All full-time and regular part-time security officers assigned to the Franklin Court Building at 1099 14th Street, NW, Washington, DC  20005, employed by the employer as defined by the Act.

Excluded:  All supervisors, managers and administrative staff employed by the employer at the Franklin Court location.",22
R,"Region 28, Phoenix, Arizona",28-RC-089842,"A-Line Mechanical, LLC",Closed,09/24/2012,11/16/2012,"Certific. of Representative","Las Vegas",NV,12,"Employer, Employer, A-LINE MECHANICAL, LAS VEGAS, NV, 89120-3249
Petitioner, Union, SHEET METAL AND AIR RAIL TRANSPORTATION WORKERS LOCAL 88, AFL-CIO, Las Vegas, NV, 89115-4518
","SHEET METAL AND AIR RAIL TRANSPORTATION WORKERS LOCAL 88, AFL-CIO","Included: All full time and regular part-time sheet metal workers employed by the Employer at its various Las Vegas jobsites.

Excluded: All other employees, clerical employees, supervisors and guards as defined in the Act.",10
R,"Region 28, Phoenix, Arizona",28-RD-089850,"BCI Coca-Cola Bottling Co. of Los Angeles",Closed,09/24/2012,11/20/2012,"Certific. of Representative","Las Vegas",NV,152,"Employer, Legal Representative, MCCOIN JOSEPH, COCA-COLA REFRESHMENTS USA, INC., 2500 Windy Ridge Pkwy SE, Atlanta, GA, 30339-5677, (770)989-3538
Employer, Employer, COCA-COLA REFRESHMENTS, Las Vegas, NV, 89101-4814
Petitioner, Individual
Involved Party, Union, GENERAL SALES DRIVERS, DELIVERY DRIVERS AND HELPERS & REPRESENTING THE PUBLIC SECTOR LOCAL 14, Las Vegas, NV, 89104-1921
","GENERAL SALES DRIVERS, DELIVERY DRIVERS AND HELPERS & REPRESENTING THE PUBLIC SECTOR LOCAL 14","Included: All full time and regular part-time fleet I, II, and III mechanics, loader/order builder, forklift operator, general warehouse/utility worker, cooler delivery/set up worker, field service technician, cooler service utility worker, bulk driver, utility driver, full service worker, full service driver, side delivery worker, side delivery driver, modified side delivery I, modified side delivery driver, modified side delivery II and modified side delivery driver.

Excluded: All other employees, clerical employees, supervisors and guards as defined in the Act.",149
R,"Region 13, Chicago, Illinois",13-RC-089928,"Diamond Detective Agency, Inc.",Closed,09/24/2012,11/09/2012,"Certific. of Representative","Chicago Heights",IL,23,"Employer, Employer, DIAMOND DETECTIVE AGENCY, INC., Chicago Heights, IL, 60411-3524, (708)754-9884
Petitioner, Union, International Union, Security, Police and Fire Professionals of America (SPFPA), and its Local 287, Washington, DC, 20006, (586)772-7250
","INTERNATIONAL UNION, SECURITY, POLICE, AND FIRE PROFESSIONALS OF AMERICA (SPFPA)","Included:  All full time and/or regular part time secuirty officers performing guards duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended employed by Diamond Detective Agency, Inc.  Berger Vandenberg Elementary School:  14833 Avalon Ave., Dolton, IL  60419 PH 708-841-3606  Carol Moseley-Braun:  1655 153rd St., Calumet City, IL  60409 PH  708-868-9470  Caroline Sibley Elementary School:  1550 Sibley Blvd., Calument City, IL  60409 PH  708-868-1870  New Biggings Learning Academy:  154th and Clyde South Holland, IL  PH  708-768-5200  Diekman Elementary School:  15121  Dorchester Ave. Dolton, IL  60419 PH  708-841-3838.",17
R,"Region 07, Detroit, Michigan",07-RC-089883,"Micro Gauge, Inc.",Closed,09/24/2012,11/09/2012,"Certific. of Representative",Brighton,MI,130,"Employer, Legal Representative, Vercruysse Robert, Bodman PLC, 31780 Telegraph Road, Suite 200, Bingham Farms, MI, 48025-3409, (313)965-8325
Employer, Employer, MICRO GAUGE, INC., Brighton, MI, 48116-8354, (248)446-3720
Petitioner, Union, INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, AFL-CIO, Cincinnati, OH, 45246, (513)772-9310
","International Association of Machinists and Aerospace Workers","
Included: All full-time and regular part-time production & maintenance employees, quality control employees, and shipping & receiving employees employed by the Employerat its facility located at 7350 Kensington Road, Brighton, Michigan; but excluding all office clerical employees, confidential employees, technical employees, professional employees, managerial employees, and guards and supervisors as defined in the Act.",94
R,"Region 14, Saint Louis, Missouri",14-RC-089888,"O. Voorhees, Painting Co.",Closed,09/24/2012,10/02/2012,"Withdrawal Non-adjusted","Saint Louis",MO,13,"Employer, Employer, O VOORHEES PAINTING CO, Fenton, MO, 63026-2837, (636)349-1555
Petitioner, Union, DISTRICT COUNCIL NO. 2 OF THE INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES, AFL-CIO, Saint Louis, MO, 63110-2813, (314)647-3327
",,"INCLUDED:  All full time and regular part-time Painters, Tapers, and Wallpaper Hangers, Employed by the employer.
EXCLUDED:  Office clerical employees, professional employees, guards and Supervisors as defined by the Act",
R,"Region 03, Buffalo, New York",03-RC-089647,"Gateway - Longview Inc.",Closed,09/21/2012,10/25/2012,"Certific. of Representative",Buffalo,NY,15,"Employer, Employer, GATEWAY - LONGVIEW INC., Buffalo, NY, 14201-1363, (716)783-3165
Petitioner, Union, SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL 200UNITED, Rochester, NY, 14607-1647, (585)880-3345
","SEIU Local 200 United","School Counselors, School Social Workers",14
R,"Region 15, New Orleans, Louisiana",26-RC-089653,"Erachem Comilog Inc.",Closed,09/21/2012,10/10/2012,"Withdrawal Adjusted","New Johnsonville",TN,50,"Employer, Legal Representative, TIMMONS GREGORY, ERAMET NORTH AMERICA, INC., 333 Rouser Rd, Airport Ofc Park Bldg 4 Ste 3, Coraopolis, PA, 15108-2773, (412)262-8723
Intervenor, Additional Service, Pate Houston, International Union of Operating Engineers, Local 369, 878 Willow Tree Cir, Cordova, TN, 38018-6376, (901)754-7599
Petitioner, Legal Representative, Leniski Joe, Stranch, Jennings & Garvey PLLC, 227 2nd Ave N Ste 400, Nashville, TN, 37201-1684, (615)254-8801
Intervenor, Legal Representative, Morris Samuel, Godwin, Morris, Laurenzi & Bloomfield, P.C., 80 Monroe Ave Ste 315, Memphis, TN, 38103-2511, (901)528-1702
Employer, Employer, ERACHEM COMILOG, INC., New Johnsonville, TN, 37134-2433, (931)535-2151
Petitioner, Union, PLUMBERS & PIPEFITTERS LOCAL 572, Nashville, TN, 37207-3025
",,,
R,"Region 09, Cincinnati, Ohio",09-RC-089703,"FIRST STUDENT, INC.",Closed,09/21/2012,12/05/2012,"Withdrawal Non-adjusted",XENIA,OH,36,"Petitioner, Legal Representative, Faulkner George, Faulkner Hoffman & Phillips LLC, 20445 Emerald Parkway Drive, Suite 210, Cleveland, OH, 44135-6029, (216)781-3600
Intervenor, Legal Representative, Doll John, Doll, Jansen & Ford, LLC, 111 W First St, Suite 1100, Dayton, OH, 45402-1156, (937)461-5310
Employer, Legal Representative, Walther Raymond, First Student, Inc., 600 Vine Street, Suite 1400, Cincinnati, OH, 45202-2426, (513)419-8678
Employer, Employer, Todd Logan, Xenia, OH, 45385-1531, (937)372-3876
Petitioner, Union, TEAMSTERS LOCAL UNION NO. 957, Dayton, OH, 45413-0357
Intervenor, Union, OHIO EDUCATION ASSOCIATION, Columbus, OH, 43215-3709
",,"Included:  All Bus Drivers, Bus Monitors, aides, and Mechanics.

Excluded:  all other employees; all professional employees, guards, and supervisors as defined by the Act.",
R,"Region 08, Cleveland, Ohio",08-RC-089679,"AC Plastering Inc.",Closed,09/21/2012,10/04/2012,"Withdrawal Non-adjusted",Cleveland,OH,8,"Petitioner, Legal Representative, Mangano Basil, MANGANO LAW OFFICES CO., LPA, 2245 Warrensville Center Rd, Ste 213, Cleveland, OH, 44118-3145, (216)397-5844
Employer, Employer, AC PLASTERING INC., Cleveland, OH, 44127-1089, (216)406-1815
Petitioner, Union, LABORERS' INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 423, Columbus, OH, 43205-1653
",,"Included:  All non-supervisory laborer foremen, regular part-time laborers, laborer apprentices employed by the Employer in the geographical jurisdiction of the Laobrers' Local Union No. 423

Excluded:  All other employees.",
R,"Region 08, Cleveland, Ohio",08-RC-089686,"American Ambulette and Ambulance Service d/b/a MedCorp",Closed,09/21/2012,11/14/2012,"Certification of Results",Akron,OH,35,"Petitioner, Legal Representative, Doll John, Doll, Jansen & Ford, LLC, 111 W First St, Suite 1100, Dayton, OH, 45402-1156, (937)461-5310
Employer, Legal Representative, Austin Matthew, Austin Legal, LLC, 155 E. Broad Street, 12th Floor, Columbus, OH, 43215, (614)285-5342
Employer, Employer, AMERICAN AMBULETTE AND AMBULANCE SERVICE D/B/A MEDCORP, Akron, OH, 44311-2007, (330)535-2891
Petitioner, Union, International Brotherhood of Teamsters, Local No. 348, Akron, OH, 44303-2132, (330)434-3424
",,"Included:  All full-time and part-time paramedics and EMT employees of the Employer employed at its 956 S. Main Street facility.

Excluded:  All supervisory emloyees and guards as defined by the National Labor Relations Act.",43
R,"Region 16, Fort Worth, Texas",16-RD-089683,"HONEYWELL INTERNATIONAL, INC.",Closed,09/21/2012,11/01/2012,"Certification of Results",MANSFIELD,TX,15,"Employer, Legal Representative, Grant Glenn, Crowell & Moring, LLP, 1001 Pennsylvania Avenue, NW, Washington, DC, 20004-2959, (202)624-2852
Involved Party, Additional Service, DYKES JOHN, UNITED STEELWORKERS INTERNATION UNION, LOCAL 895, 2213 Lake Country Dr, Weatherford, TX, 76087-8006, (817)596-3105
Employer, Employer, HONEYWELL INTERNATIONAL, INC., Mansfield, TX, 76063-, (817)215-9805
Petitioner, Individual
Involved Party, Union, UNITED STEELWORKERS INTERNATIONAL UNION,  LOCAL 895, Dallas, TX, 75224-4449
",,"Included: All chemical operators, utility operators, filling operators, warehouse,and maintenance technicians.

Excluded: All other employees, including office clericals, professional employees, managers and supervisors as defined in the Act.",15
R,"Region 09, Cincinnati, Ohio",09-RC-089783,"EMPIRE PACKING CO., L.P. D/B/A CINCINNATI PROCESSING",Closed,09/21/2012,11/13/2012,"Certification of Results",CINCINNATI,OH,36,"Employer, Legal Representative, Mills James, DELANGER, ROSENTHAL & GREENBERG, 425 Walnut St, Suite 2300, Cincinnati, OH, 45202, (513)873-2113
Petitioner, Legal Representative, NEWPORT PAMELA, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 75, 7200 Poe Avenue, Dayton, OH, 45414-2698, (937)665-1923
Employer, Employer, EMPIRE PACKING CO., L.P. D/B/A CINCINNATI PROCESSING, WEST CHESTER, OH, 45246-1203, (513)942-5400
Petitioner, Individual, United Food and Commercial Workers Local 75
",,"Included:  All processing, packing, and warehouse employees employed at the employer's facility located in West Chester, Ohio

Excluded:  All truck drivers clerical, and sanitation employees, and professional employees, supervisors, and guards as defined in the Act.",37
R,"Region 13, Chicago, Illinois",13-RC-089730,"Sterling Lumber Co.",Closed,09/21/2012,11/15/2012,"Certification of Results","Blue Island",IL,7,"Petitioner, Legal Representative, Pinelli Anthony, LAW OFFICES OF ANTHONY PINELLI, 53 W Jackson Blvd Ste 1460, Chicago, IL, 60604-3797, (312)583-9270
Employer, Legal Representative, Kim Jason, Neal Gerber & Eisenberg LLP, 2 N. LaSalle Street, Suite 1650, Chicago, IL, 60602-3801, (312)269-8019
Petitioner, Union, Teamsters Local Union No. 786, Chicago, IL, 60607-2712, (312)666-2750
Employer, Employer, STERLING LUMBER CO., Blue Island, IL, 60406-1833, (708)388-2223
",,"Included:  All full-time and regular part time drives employed by the Employer at its facility located at 3415 W. 127th Street, Blue Island, IL.  Excluded:  Office clerical employees and guards, professional employees and supervisors as defined in the Act.",7
R,"Region 13, Chicago, Illinois",13-RD-089776,"Norandex Building Materials Distribution",Closed,09/21/2012,11/07/2012,"Certification of Results",Wheeling,IL,3,"Employer, Additional Service, HENDRICKS TIM, NORANDEX BUILDING MATERIALS DISTRIBUTION, INC., 18777 Us Highway 6, Weston, OH, 43569-9759
Employer, Employer, NORANDEX BUILDING MATERIALS DISTRIBUTION, INC., Wheeling, IL, 60090-6433, (847)537-0178
Petitioner, Individual
Involved Party, Union, Production Workers Local 707, Oak Brook, IL, 60523-2147, (630)209-3915
",,"Included:  All full-time and regular part-time drivers.

Excluded:  None.",3
R,"Region 29, Brooklyn, New York",29-AC-089712,"Remington Lodging & Hospitality LLC",Closed,09/21/2012,09/25/2012,"Withdrawal Non-adjusted",Hauppauge,NY,40,"Employer, Legal Representative, McCloskey Eleanor, STOKES ROBERTS & WAGNER, 1405 HANSHAW ROAD, ITHACA, NY, 14850-2730, (607)216-6407
Petitioner, Legal Representative, CRANER JOHN, CRANER, SATKIN, SCHEER, SCHWARTZ & HANNA, P.C., 320 Park Ave, Scotch Plains, NJ, 07076-1100, (908)322-2333
Employer, Employer, Remington Long Island Employers, LLC, Hauppauge, NY, 11788-5217
Petitioner, Union, Local 947 USWU, IUJAT, Kings Park, NY, 11754-2711
",,"Included: All full-time and part-time housekeepers, housemen, maintenance and drivers employed at the Hyatt Regency Hotel 1717 Motor Parkway, Hauppauge, NY.

Excluded: All others.",
R,"Region 04, Philadelphia, Pennsylvania",04-RC-089717,"GGNSC HARRISBURG LP d/b/a GOLDEN LIVING CENTER-BLUE RIDGE MOUNTAIN",Closed,09/21/2012,10/18/2012,"Certific. of Representative",HARRISBURG,PA,15,"Employer, Legal Representative, JEWELL KEITH, GOLDEN GATE NATIONAL SENIOR CARE, LLC D/B/A GGNSC SPRINGFIELD LLC D/B/A GOLDEN LIVING CENTER - SPRINGFIELD, 1000 Fianna Way, Fort Smith, AR, 72919-9008, (479)201-4819
Petitioner, Additional Service, Lindsey Morgan, SEIU Healthcare Pennsylvania, 1706 Race Street, Philadelphia, PA, 19103-1200
Petitioner, Union, SEIU Healthcare Pennsylvania, CTW, CLC, Harrisburg, PA, 17102-2528
Employer, Employer, GGNSC HARRISBURG LP D/B/A GOLDEN LIVING CENTER-BLUE RIDGE MOUNTAIN, Harrisburg, PA, 17110-9690, (717)652-2345
","SERVICE EMPLOYEES INTERNATIONAL UNION HEALTHCARE PENNSYLVANIA",,17
R,"Region 08, Cleveland, Ohio",08-RC-089803,"PSC Metals - Wooster, LLC",Closed,09/21/2012,11/23/2012,"Certific. of Representative",Wooster,OH,22,"Employer, Legal Representative, Kelly Brian, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1620
Employer, Legal Representative, WARD DANIEL, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1610
Petitioner, Additional Service, KEPLER RICK, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, 1990 Connect Rd, Norton, OH, 44203-1062, (216)401-2014
Petitioner, Union, Teamsters, Chauffeurs & Helpers Local Union No. 40, Mansfield, OH, 44903-2434
Employer, Employer, PSC Metals, LLC, Wooster, OH, 44691-, (330)264-8956
","Teamsters, Chauffeurs & Helpers Local Union No. 40",,29
R,"Region 08, Cleveland, Ohio",08-RC-089802,"PSC Metals - Garn, LLC",Closed,09/21/2012,11/16/2012,"Certific. of Representative",WOOSTER,OH,28,"Employer, Legal Representative, Kelly Brian, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1620
Employer, Legal Representative, WARD DANIEL, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1610
Petitioner, Additional Service, KEPLER RICK, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, 1990 Connect Rd, Norton, OH, 44203-1062, (216)401-2014
Petitioner, Union, Teamsters, Chauffeurs & Helpers Local Union No. 40, Mansfield, OH, 44903-2434
Employer, Employer, PSC Metals, LLC, Wooster, OH, 44691-3313, (330)263-0984
","Teamsters, Chauffeurs & Helpers Local Union No. 40",,30
R,"Region 08, Cleveland, Ohio",08-RC-089801,"PSC Metals-Metallics, LLC",Closed,09/21/2012,01/31/2013,"Withdrawal Non-adjusted",WOOSTER,OH,12,"Employer, Legal Representative, Kelly Brian, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1620
Employer, Legal Representative, WARD DANIEL, Frantz Ward LLP, 200 Public Square, Suite 3000, Cleveland, OH, 44114, (216)515-1610
Petitioner, Additional Service, KEPLER RICK, INTERNATIONAL BROTHERHOOD OF TEAMSTERS, 1990 Connect Rd, Norton, OH, 44203-1062, (216)401-2014
Petitioner, Union, Teamsters, Chauffeurs & Helpers Local Union No. 40, Mansfield, OH, 44903-2434
Employer, Employer, PSC - METALS METALLICS, Wooster, OH, 44691-, (330)264-5455
",,,
R,"Region 32, Oakland, California",32-RC-089807,"Asian Community Mental Health Board d/b/a Asian Community Mental Health Services",Closed,09/21/2012,10/31/2012,"Withdrawal Non-adjusted",Oakland,CA,88,"Petitioner, Notification, Scott Judith, Service Employees International Union, 1111 Amsterdam Avenue, New York, NY, 10025
Petitioner, Legal Representative, Steele Kerianne, Weinberg, Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)337-1001
Employer, Legal Representative, Anastas Maria, Ogletree, Deakins, Nash, Smoak & Stewart, P.C., 1 MARKET PLZ, STEUART TOWER, STE 1300, SAN FRANCISCO, CA, 94105-1013, (213)239-9800
Employer, Employer, ASIAN COMMUNITY MENTAL HEALTH BOARD D/B/A ASIAN COMMUNITY MENTAL HEALTH SERVICES, Oakland, CA, 94607-6527, (510)451-6729
Petitioner, Union, Service Employees International Union, Local 1021, Oakland, CA, 94607-4510, (510)350-4527
",,"Included:  All full-time, and regular part-time employees in the Employer's Richmond and Oakland facilities.

Excluded:  Directors and guards.",
R,"Region 28, Phoenix, Arizona",28-RD-089846,"Express Scripts, Inc.",Closed,09/21/2012,01/31/2013,"Certific. of Representative",Albuquerque,NM,66,"Employer, Legal Representative, Gardner Ross, Jackson Lewis, P.C., 10050 Regency Cir Ste 400, Omaha, NE, 68114-3721, (402)391-1991
Employer, Additional Service, LANGHAM TRACY, Sandia, 4500 Alexander Blvd NE, Albuquerque, NM, 87107-6805, (505)761-6180
Petitioner, Individual
Involved Party, Union, United Food and Commercial Workers Union, Local 1564, AFL-CIO, Albuquerque, NM, 87108-1602, (505)262-1986
","United Food and Commercial Workers Union, Local 1564, AFL-CIO","Included:  Registered Pharmacists in non-supervisory role hired thru 4500 Alexander NE.

Excluded:  Pharmacy Technicians, IT, Supervisors, Managers, HR Staff, Client Reps, Registered Pharmacists in supervisory/management role, Salaried employees, Training Staff, Facilities Staff",63
R,"Region 14, Saint Louis, Missouri",17-UC-089635,"Midwest Division RMC, LLC",Closed,09/20/2012,09/28/2012,"Dismissal Non-adjusted","Kansas City",MO,500,"Employer, Legal Representative, BILLINGS DOUG, HCA MIDAMERICA DIVISION, 903 E 104th St Ste 500, Kansas City, MO, 64131-3464, (816)508-4197
Petitioner, Individual
Employer, Employer, MIDWEST DIVISION RMC, LLC, Kansas City, MO, 64132-1136, (816)276-3284
Involved Party, Union, SEIU Healthcare Kansas/Missouri, A division of SEIU Healthcare Illinois/Indiana, Kansas City, MO, 64133-4884, (816)358-8300
",,,
R,"Region 12, Tampa, Florida",24-RC-089605,"Marine and Terminal Service, Inc.",Closed,09/20/2012,10/25/2012,"Certific. of Representative","SAN JUAN",PR,16,"Petitioner, Union, UNION DE EMPLEADOS DE MUELLES, LOCAL 1901 ILA, SAN JUAN, PR, 00910-9208, (787)725-1184
Employer, Employer, MARINE AND TERMINAL SERVICE, INC., San Juan, PR, 00902-2748, (787)725-1184
","UNION DE EMPLEADOS DE MUELLES, ILA Local 1901, AFL-CIO","Included:  All full time mechanics, solder, utility, ""gomeros and maintenance employees employed by the Employer at its facility located in Bayamon, Puerto Rico.

Excluded:  All other employees, supervisors and guards as definede in the Act.",16
R,"Region 08, Cleveland, Ohio",08-RD-089588,"C & G Distributing Company",Closed,09/20/2012,09/25/2012,"Withdrawal Non-adjusted",Lima,OH,25,"Involved Party, Legal Representative, Ford Julie, Doll, Jansen & Ford, LLC, 111 W First St, Suite 1100, Dayton, OH, 45402-1156, (937)461-5310
Employer, Legal Representative, WHEELER WILLIAM, MIDWEST MANAGEMENT CONSULTANTS, INC., 425 METRO PL N STE 620, PO Box 398, DUBLIN, OH, 43017-5357, (614)734-9455
Petitioner, Individual
Employer, Employer, C&G DISTRIBUTING COMPANY, Lima, OH, 45804-4016, (419)221-2337
Involved Party, Union, Teamsters Local No. 908 a/w International Brotherhood of Teamsters, Lima, OH, 45804-1536
",,"Included
All full time and regular part time drivers and warehouse persons

Excluded
All office clerical employees, sales persons, professional employees, all guards and supervisors as defined in the Act.",
R,"Region 27, Denver, Colorado",27-RD-089578,"Western Coating",Closed,09/20/2012,09/27/2012,"Withdrawal Non-adjusted",Ogden,UT,26,"Employer, Employer, WESTERN COATING, Ogden, UT, 84404-7822, (612)781-3126
Petitioner, Individual
Involved Party, Union, UNITED STEELWORKERS OF AMERICA,, Albuquerque, NM, 87110-1681, (505)878-9756
Involved Party, Additional Service, UNITED STEEL WORKERS, Albuquerque, NM, 87110-1681
",,,
R,"Region 08, Cleveland, Ohio",08-RD-089601,"Flo-Tork, Inc.",Closed,09/20/2012,10/30/2012,"Certific. of Representative",Orrville,OH,27,"Involved Party, Additional Service, Sizemore Douglas, INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, AFL-CIO, 135 Merchant Street,  Suite 265, Cincinnati, OH, 45246, (513)772-9310
Employer, Employer, FLO-TORK, INC., Orrville, OH, 44667-9172, (330)682-0019
Petitioner, Individual
Involved Party, Union, INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO,  DISTRICT LODGE 54, LOCAL LODGE 1581, Dennison, OH, 44621-0027, (740)922-2318
Employer, Additional Service
","INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO,  DISTRICT LODGE 54, LOCAL LODGE 1581","Included:  All full-time and regular part-time production and maintenance employees, including lead-persons and truck drivers.

Excluded:  salespersons, quality control personnel, drafters, detail designers, office clerical employees, production clerical employees, guards and supervisors as defined in the Act.",27
R,"Region 22, Newark, New Jersey",22-RC-089630,"A & B HVAC SERVICES, INC.",Closed,09/20/2012,11/07/2013,"Certification of Results",SOMERSET,NJ,6,"Employer, Legal Representative, Model Alan, Littler Mendelson, P.C., One Newark Center,, 1085 Raymond Blvd., 8th Floor, Newark, NJ, 07102, (973)848-4740
Petitioner, Union, SHEET METAL WORKERS LOCAL UNION NO. 25, Carlstadt, NJ, 07072-2889, (201)507-0330
Employer, Employer, A+ B HVAC SERVICES, INC., Somerset, NJ, 08873-1359, (908)647-9777
",,"INCLUDED:  ALL FULL TIME AND REGULAR PART TIME SHEET METAL WORKERS AND MECHANICS EMPLOYED BY THE EMPLOYER FROM ITS SOMERSET, NJ FACILITY.
EXCLUDED:  ALL TEMPORARY AGENCY EMPLOYEES, CLERICAL EMPLOYEES, GUARDS AND SUPERVISORS AS DEFINED IN THE ACT.",7
R,"Region 18, Minneapolis, Minnesota",18-RC-089594,"INVER GROVE DEALERSHIP GROUP, LLC",Closed,09/20/2012,10/24/2012,"Certific. of Representative","Inver Grove Heights",MN,11,"Employer, Legal Representative, Cecere Dominic, Stinson LLP, 150 South 5th Street, Suite 2300, Minneapolis, MN, 55402-4223, (612)335-1500
Employer, Legal Representative, ABRAHAMSON JOEL, Stinson LLP, 150 S 5th St, Ste 2300, Minneapolis, MN, 55402-4223, (612)335-7006
Employer, Legal Representative, BLUSTIN SHOLLY, BLACK MOORE MAGNUSSEN, LTD., 812 Main St NW Ste 102, Elk River, MN, 55330-1576, (763)441-7040
Petitioner, Union, District Local Lodge W3, International Association of Machinists and Aerospace Workers, AFL-CIO, Naperville, IL, 60563-4863, (815)280-6400
Employer, Employer, INVER GROVE DEALERSHIP GROUP, LLC, Inver Grove Heights, MN, 55077-1111, (651)455-6283
","District Local Lodge W3, International Association of Machinists and Aerospace Workers, AFL-CIO","Included: All full-time and regular part-time automotive technicians, including Journeymen, apprentices and semi-skilled, employed by the employer whose facility is located in Inver Grove Heights, MN;
Excluded: Office clerical employees, professional employees, managerial employees, guards and supervisors, as defined in the Act.",11
